item,object,implicit_sentence,sentence_text,explicit_sentence,explicit_text,match,dataset,last_word,log_prob,model_name,n_params
54,cigarette,a,There was a cigarette in the box.,a,The cigarette was intact.,match,pecher2006,intact,-12.085024152646625,EleutherAI/pythia-2.8b,2775208960
54,cigarette,a,There was a cigarette in the box.,b,The cigarette was crushed.,mismatch,pecher2006,crushed,-8.32771710716228,EleutherAI/pythia-2.8b,2775208960
7,coat,a,There was a coat on the rack.,a,The coat was hanging.,match,pecher2006,hanging,-7.1173382950135995,EleutherAI/pythia-2.8b,2775208960
7,coat,a,There was a coat on the rack.,b,The coat was crumpled.,mismatch,pecher2006,crumpled,-10.142929353052407,EleutherAI/pythia-2.8b,2775208960
55,corn,a,There was corn in the field.,a,The corn was on the cob,match,pecher2006,on the cob,-14.950315607918302,EleutherAI/pythia-2.8b,2775208960
55,corn,a,There was corn in the field.,b,The corn was off the cob.,mismatch,pecher2006,off the cob,-19.41811537131661,EleutherAI/pythia-2.8b,2775208960
18,cucumber,a,There was a cucumber in the fridge.,a,The cucumber was whole.,match,pecher2006,whole,-10.843261868288758,EleutherAI/pythia-2.8b,2775208960
18,cucumber,a,There was a cucumber in the fridge.,b,The cucumber was sliced.,mismatch,pecher2006,sliced,-7.43861077460885,EleutherAI/pythia-2.8b,2775208960
56,eagle,a,There was an eagle in the nest.,a,The eagle's wings were folded.,match,pecher2006,folded,-3.7207669081238595,EleutherAI/pythia-2.8b,2775208960
56,eagle,a,There was an eagle in the nest.,b,The eagle's wings were outstretched.,mismatch,pecher2006,outstretched,-6.396140067547084,EleutherAI/pythia-2.8b,2775208960
41,egg,a,There was an egg in the refrigerator.,a,The egg was whole.,match,pecher2006,whole,-9.514073305870998,EleutherAI/pythia-2.8b,2775208960
41,egg,a,There was an egg in the refrigerator.,b,The egg was frying.,mismatch,pecher2006,frying,-14.584014585854971,EleutherAI/pythia-2.8b,2775208960
48,fish,a,There was a fish in the pond.,a,The fish was whole.,match,pecher2006,whole,-13.529993464578567,EleutherAI/pythia-2.8b,2775208960
48,fish,a,There was a fish in the pond.,b,The fish was filetted.,mismatch,pecher2006,filetted,-29.02028925348074,EleutherAI/pythia-2.8b,2775208960
22,frog,a,There was a frog in the field.,a,The frog's legs were folded.,match,pecher2006,folded,-8.334736740960377,EleutherAI/pythia-2.8b,2775208960
22,frog,a,There was a frog in the field.,b,The frog's legs were outstretched.,mismatch,pecher2006,outstretched,-11.345094259607416,EleutherAI/pythia-2.8b,2775208960
13,garbage bag,a,There was a garbage bag in the cupboard.,a,The garbage bag was empty.,match,pecher2006,empty,-5.0098628751569425,EleutherAI/pythia-2.8b,2775208960
13,garbage bag,a,There was a garbage bag in the cupboard.,b,The garbage bag was full.,mismatch,pecher2006,full,-2.9845800131320894,EleutherAI/pythia-2.8b,2775208960
14,goose,a,There was a goose in the field.,a,The goose's wings were folded.,match,pecher2006,folded,-4.972386200572044,EleutherAI/pythia-2.8b,2775208960
14,goose,a,There was a goose in the field.,b,The goose's wings were outstretched.,mismatch,pecher2006,outstretched,-6.379468714536449,EleutherAI/pythia-2.8b,2775208960
37,hockey,a,There was a hockey player on the ice.,a,The hockey player was standing.,match,pecher2006,standing,-7.092594098823426,EleutherAI/pythia-2.8b,2775208960
37,hockey,a,There was a hockey player on the ice.,b,The hockey player was sitting.,mismatch,pecher2006,sitting,-7.559250440268927,EleutherAI/pythia-2.8b,2775208960
2,horse,a,There was a horse in the stable.,a,The horse was standing.,match,pecher2006,standing,-6.541172260643373,EleutherAI/pythia-2.8b,2775208960
2,horse,a,There was a horse in the stable.,b,The horse was sitting.,mismatch,pecher2006,sitting,-9.784441820709684,EleutherAI/pythia-2.8b,2775208960
29,hose,a,There was a hose on the wall.,a,The hose was coiled.,match,pecher2006,coiled,-7.712698931696805,EleutherAI/pythia-2.8b,2775208960
29,hose,a,There was a hose on the wall.,b,The hose was extended.,mismatch,pecher2006,extended,-10.152734338763926,EleutherAI/pythia-2.8b,2775208960
15,ice,a,There was ice in the glass.,a,The ice was shaped into ice cubes.,match,pecher2006,cubes,-1.659032347577367,EleutherAI/pythia-2.8b,2775208960
15,ice,a,There was ice in the glass.,b,The ice was shaped into icicles.,mismatch,pecher2006,icicles,-9.418783324540245,EleutherAI/pythia-2.8b,2775208960
33,ketchup,a,There was ketchup on the table.,a,The ketchup was in a bottle.,match,pecher2006,bottle,-3.37635099869184,EleutherAI/pythia-2.8b,2775208960
33,ketchup,a,There was ketchup on the table.,b,The ketchup was in a dollop.,mismatch,pecher2006,dollop,-17.15762078477238,EleutherAI/pythia-2.8b,2775208960
19,lamp,a,There was a lamp on the floor.,a,The lamp was tall.,match,pecher2006,tall,-9.824894105219467,EleutherAI/pythia-2.8b,2775208960
19,lamp,a,There was a lamp on the floor.,b,The lamp was short.,mismatch,pecher2006,short,-10.60606416220628,EleutherAI/pythia-2.8b,2775208960
49,lemon,a,There was a lemon in the tree.,a,The lemon was whole.,match,pecher2006,whole,-10.161772454303007,EleutherAI/pythia-2.8b,2775208960
49,lemon,a,There was a lemon in the tree.,b,The lemon was sliced.,mismatch,pecher2006,sliced,-10.1720734490541,EleutherAI/pythia-2.8b,2775208960
38,lime,a,There was a lime in the produce section.,a,The lime was whole.,match,pecher2006,whole,-11.030560690470908,EleutherAI/pythia-2.8b,2775208960
38,lime,a,There was a lime in the produce section.,b,The lime was sliced.,mismatch,pecher2006,sliced,-9.81268478052683,EleutherAI/pythia-2.8b,2775208960
57,lobster,a,There was a lobster in the sea.,a,The lobster was whole.,match,pecher2006,whole,-11.33896066723111,EleutherAI/pythia-2.8b,2775208960
57,lobster,a,There was a lobster in the sea.,b,The lobster was in pieces.,mismatch,pecher2006,pieces,-10.541281754123519,EleutherAI/pythia-2.8b,2775208960
20,map,a,There was a map in the glove compartment.,a,The map was folded.,match,pecher2006,folded,-5.1920121241039,EleutherAI/pythia-2.8b,2775208960
20,map,a,There was a map in the glove compartment.,b,The map was spread out.,mismatch,pecher2006,spread out,-9.711014130800313,EleutherAI/pythia-2.8b,2775208960
8,match,a,There was a match in the box.,a,The match was fresh.,match,pecher2006,fresh,-14.50989279625736,EleutherAI/pythia-2.8b,2775208960
8,match,a,There was a match in the box.,b,The match was burned.,mismatch,pecher2006,burned,-11.718157677192586,EleutherAI/pythia-2.8b,2775208960
42,mushroom,a,There was a mushroom in the forest.,a,The mushroom was whole.,match,pecher2006,whole,-13.043614181979677,EleutherAI/pythia-2.8b,2775208960
42,mushroom,a,There was a mushroom in the forest.,b,The mushroom was sliced.,mismatch,pecher2006,sliced,-13.060559241515293,EleutherAI/pythia-2.8b,2775208960
43,newspaper,a,There was a newspaper on the driveway.,a,The newspaper was rolled up.,match,pecher2006,rolled up,-8.87417067289681,EleutherAI/pythia-2.8b,2775208960
43,newspaper,a,There was a newspaper on the driveway.,b,The newspaper was flat.,mismatch,pecher2006,flat,-9.727809347300326,EleutherAI/pythia-2.8b,2775208960
50,onion,a,There was an onion in the basket.,a,The onion was whole.,match,pecher2006,whole,-9.45042329574951,EleutherAI/pythia-2.8b,2775208960
50,onion,a,There was an onion in the basket.,b,The onion was sliced.,mismatch,pecher2006,sliced,-8.179373818082889,EleutherAI/pythia-2.8b,2775208960
9,owl,a,There was an owl in the barn.,a,The owl's wings were folded.,match,pecher2006,folded,-3.9872943129122316,EleutherAI/pythia-2.8b,2775208960
9,owl,a,There was an owl in the barn.,b,The owl's wings were outstretched.,mismatch,pecher2006,outstretched,-6.573467905040378,EleutherAI/pythia-2.8b,2775208960
23,paint,a,There was paint in the store.,a,The paint was in a can.,match,pecher2006,can,-3.6201856541015243,EleutherAI/pythia-2.8b,2775208960
23,paint,a,There was paint in the store.,b,The paint was in a smear.,mismatch,pecher2006,smear,-15.509493185040174,EleutherAI/pythia-2.8b,2775208960
44,pineapple,a,There was a pineapple on the plant.,a,The pineapple was whole.,match,pecher2006,whole,-11.26030054740108,EleutherAI/pythia-2.8b,2775208960
44,pineapple,a,There was a pineapple on the plant.,b,The pineapple was in chunks.,mismatch,pecher2006,chunks,-15.085108708158753,EleutherAI/pythia-2.8b,2775208960
10,pumpkin,a,There was a pumpkin on the cart.,a,The pumpkin was whole.,match,pecher2006,whole,-10.453101419892173,EleutherAI/pythia-2.8b,2775208960
10,pumpkin,a,There was a pumpkin on the cart.,b,The pumpkin was carved.,mismatch,pecher2006,carved,-6.778617765239335,EleutherAI/pythia-2.8b,2775208960
45,sailboat,a,There was a sailboat on the trailer.,a,The sailboat's sails were down.,match,pecher2006,down,-5.650746986896567,EleutherAI/pythia-2.8b,2775208960
45,sailboat,a,There was a sailboat on the trailer.,b,The sailboat's sails were up.,mismatch,pecher2006,up,-4.976387759940895,EleutherAI/pythia-2.8b,2775208960
3,scarf,a,There was a scarf on the rack.,a,The scarf was hanging.,match,pecher2006,hanging,-8.405832263460086,EleutherAI/pythia-2.8b,2775208960
3,scarf,a,There was a scarf on the rack.,b,The scarf was crumpled.,mismatch,pecher2006,crumpled,-10.178053712725234,EleutherAI/pythia-2.8b,2775208960
58,shirt,a,There was a shirt on the hanger.,a,The shirt was hanging.,match,pecher2006,hanging,-7.414904734781414,EleutherAI/pythia-2.8b,2775208960
58,shirt,a,There was a shirt on the hanger.,b,The shirt was folded.,mismatch,pecher2006,folded,-7.5500706593536515,EleutherAI/pythia-2.8b,2775208960
4,shoelace,a,There was a shoelace in the package.,a,The shoelace was coiled.,match,pecher2006,coiled,-9.770944607416112,EleutherAI/pythia-2.8b,2775208960
4,shoelace,a,There was a shoelace in the package.,b,The shoelace was tied.,mismatch,pecher2006,tied,-4.020497960198721,EleutherAI/pythia-2.8b,2775208960
30,soap,a,There was soap in the dish.,a,The soap was in a bar.,match,pecher2006,bar,-7.060718876774147,EleutherAI/pythia-2.8b,2775208960
30,soap,a,There was soap in the dish.,b,The soap was in a lather.,mismatch,pecher2006,lather,-11.016434006596073,EleutherAI/pythia-2.8b,2775208960
59,spaghetti,a,There was spaghetti in the box.,a,The spaghetti was straight.,match,pecher2006,straight,-11.052132130907692,EleutherAI/pythia-2.8b,2775208960
59,spaghetti,a,There was spaghetti in the box.,b,The spaghetti was curvy.,mismatch,pecher2006,curvy,-15.675712307607448,EleutherAI/pythia-2.8b,2775208960
11,squid,a,There was a squid in the water.,a,The squid was alive.,match,pecher2006,alive,-4.947911937714137,EleutherAI/pythia-2.8b,2775208960
11,squid,a,There was a squid in the water.,b,The squid was cooked.,mismatch,pecher2006,cooked,-11.293409342918167,EleutherAI/pythia-2.8b,2775208960
5,staple,a,There was a staple in the machine.,a,The staple was U-shaped.,match,pecher2006,U-shaped,-13.724474209648186,EleutherAI/pythia-2.8b,2775208960
5,staple,a,There was a staple in the machine.,b,The staple was clamped inward.,mismatch,pecher2006,inward,-14.246262666583558,EleutherAI/pythia-2.8b,2775208960
26,sugar,a,There was sugar on the table.,a,The sugar was in a dispenser.,match,pecher2006,dispenser,-13.704657604008037,EleutherAI/pythia-2.8b,2775208960
26,sugar,a,There was sugar on the table.,b,The sugar was in a heap.,mismatch,pecher2006,heap,-10.91796013812555,EleutherAI/pythia-2.8b,2775208960
16,swiss knife,a,There was a swiss knife in his pocket.,a,The swiss knife was closed.,match,pecher2006,closed,-10.919254837137595,EleutherAI/pythia-2.8b,2775208960
16,swiss knife,a,There was a swiss knife in his pocket.,b,The swiss knife was open.,mismatch,pecher2006,open,-8.322281110967028,EleutherAI/pythia-2.8b,2775208960
31,tape,a,There was tape on the shelf.,a,There tape was on a roll.,match,pecher2006,on a roll,-12.25966078609142,EleutherAI/pythia-2.8b,2775208960
31,tape,a,There was tape on the shelf.,b,The tape was in a strip.,mismatch,pecher2006,in a strip,-15.505713621353555,EleutherAI/pythia-2.8b,2775208960
27,tinfoil,a,There was tinfoil in the drawer.,a,The tinfoil was rolled up.,match,pecher2006,rolled up,-9.101740172191258,EleutherAI/pythia-2.8b,2775208960
27,tinfoil,a,There was tinfoil in the drawer.,b,The tinfoil was crumpled up.,mismatch,pecher2006,crumpled up,-10.322488093077961,EleutherAI/pythia-2.8b,2775208960
60,tissue,a,There was a tissue in the box.,a,The tissue was rectangular.,match,pecher2006,rectangular,-13.975332226625186,EleutherAI/pythia-2.8b,2775208960
60,tissue,a,There was a tissue in the box.,b,The tissue was balled up.,mismatch,pecher2006,balled up,-13.07536760390475,EleutherAI/pythia-2.8b,2775208960
46,tomato,a,There was a tomato on the vine.,a,The tomato was whole.,match,pecher2006,whole,-11.242608362810044,EleutherAI/pythia-2.8b,2775208960
46,tomato,a,There was a tomato on the vine.,b,The tomato was sliced.,mismatch,pecher2006,sliced,-10.939934773137269,EleutherAI/pythia-2.8b,2775208960
51,towel,a,There was a towel on the floor.,a,The towel was crumpled.,match,pecher2006,crumpled,-7.4466492519520715,EleutherAI/pythia-2.8b,2775208960
51,towel,a,There was a towel on the floor.,b,The towel was hanging.,mismatch,pecher2006,hanging,-8.524689468715048,EleutherAI/pythia-2.8b,2775208960
17,umbrella,a,There was an umbrella in her bag.,a,The umbrella was closed.,match,pecher2006,closed,-7.879843930000985,EleutherAI/pythia-2.8b,2775208960
17,umbrella,a,There was an umbrella in her bag.,b,The umbrella was open.,mismatch,pecher2006,open,-6.746719034820981,EleutherAI/pythia-2.8b,2775208960
24,walnut,a,There was a walnut on the tree.,a,The walnut was whole.,match,pecher2006,whole,-10.933655373747442,EleutherAI/pythia-2.8b,2775208960
24,walnut,a,There was a walnut on the tree.,b,The walnut was chopped.,mismatch,pecher2006,chopped,-10.285899885431881,EleutherAI/pythia-2.8b,2775208960
52,watermelon,a,There was a watermelon in the garden.,a,The watermelon was whole.,match,pecher2006,whole,-11.738962059669385,EleutherAI/pythia-2.8b,2775208960
52,watermelon,a,There was a watermelon in the garden.,b,The watermelon was sliced.,mismatch,pecher2006,sliced,-9.527272724617093,EleutherAI/pythia-2.8b,2775208960
6,wheat,a,There was wheat in the field.,a,The wheat was in stalks.,match,pecher2006,stalks,-9.893432746657862,EleutherAI/pythia-2.8b,2775208960
6,wheat,a,There was wheat in the field.,b,The wheat was in grains.,mismatch,pecher2006,grains,-16.234915979282388,EleutherAI/pythia-2.8b,2775208960
34,wool,a,There was wool in the basket.,a,The wool was in a ball.,match,pecher2006,in a ball,-13.444533206228353,EleutherAI/pythia-2.8b,2775208960
34,wool,a,There was wool in the basket.,b,The wool was knitted.,mismatch,pecher2006,knitted,-9.823228017738764,EleutherAI/pythia-2.8b,2775208960
25,zodiac,a,There was a zodiac in the ocean.,a,The zodiac was deflated.,match,pecher2006,deflated,-15.453137913680454,EleutherAI/pythia-2.8b,2775208960
25,zodiac,a,There was a zodiac in the ocean.,b,The zodiac was inflated.,mismatch,pecher2006,inflated,-13.088255377596225,EleutherAI/pythia-2.8b,2775208960
35,airplane,b,There was an airplane in the sky.,a,The airplane's wheels were down.,mismatch,pecher2006,down,-6.778941158652476,EleutherAI/pythia-2.8b,2775208960
35,airplane,b,There was an airplane in the sky.,b,The airplane's wheels were retracted.,match,pecher2006,retracted,-12.862648423106066,EleutherAI/pythia-2.8b,2775208960
53,apple,b,There was apple in the salad.,a,The apple was whole.,mismatch,pecher2006,whole,-9.577768888560444,EleutherAI/pythia-2.8b,2775208960
53,apple,b,There was apple in the salad.,b,The apple was sliced.,match,pecher2006,sliced,-6.46778868023293,EleutherAI/pythia-2.8b,2775208960
1,apple pie,b,There was apple pie on the plate.,a,The apple pie was whole.,mismatch,pecher2006,whole,-11.305889028339529,EleutherAI/pythia-2.8b,2775208960
1,apple pie,b,There was apple pie on the plate.,b,The apple pie was sliced.,match,pecher2006,sliced,-7.402430463570048,EleutherAI/pythia-2.8b,2775208960
21,avocado,b,There was avocado in the dish.,a,The avocado was whole.,mismatch,pecher2006,whole,-10.68979496421458,EleutherAI/pythia-2.8b,2775208960
21,avocado,b,There was avocado in the dish.,b,The avocado was sliced.,match,pecher2006,sliced,-7.024104463776654,EleutherAI/pythia-2.8b,2775208960
39,balloon,b,There was a balloon in the air.,a,The balloon was deflated.,mismatch,pecher2006,deflated,-8.323481482757007,EleutherAI/pythia-2.8b,2775208960
39,balloon,b,There was a balloon in the air.,b,The balloon was inflated.,match,pecher2006,inflated,-6.433755343225282,EleutherAI/pythia-2.8b,2775208960
32,banana,b,There was banana on the pancake.,a,The banana was whole.,mismatch,pecher2006,whole,-9.462002468766508,EleutherAI/pythia-2.8b,2775208960
32,banana,b,There was banana on the pancake.,b,The banana was sliced.,match,pecher2006,sliced,-7.2819132691573225,EleutherAI/pythia-2.8b,2775208960
47,book,b,There was a book on the photocopier.,a,The book was closed.,mismatch,pecher2006,closed,-8.109814408727827,EleutherAI/pythia-2.8b,2775208960
47,book,b,There was a book on the photocopier.,b,The book was open.,match,pecher2006,open,-5.923269688481664,EleutherAI/pythia-2.8b,2775208960
40,bread,b,There was bread in the toaster.,a,The bread was in a loaf.,mismatch,pecher2006,loaf,-5.0295270110313455,EleutherAI/pythia-2.8b,2775208960
40,bread,b,There was bread in the toaster.,b,The bread was in a slice.,match,pecher2006,slice,-8.531846075241768,EleutherAI/pythia-2.8b,2775208960
12,carrot,b,There was carrot in the curry.,a,The carrot was whole.,mismatch,pecher2006,whole,-10.261374455908282,EleutherAI/pythia-2.8b,2775208960
12,carrot,b,There was carrot in the curry.,b,The carrot was sliced.,match,pecher2006,sliced,-7.887961609409588,EleutherAI/pythia-2.8b,2775208960
28,cheesecake,b,There was cheesecake for the guest.,a,The cheesecake was whole.,mismatch,pecher2006,whole,-14.130131710687705,EleutherAI/pythia-2.8b,2775208960
28,cheesecake,b,There was cheesecake for the guest.,b,The cheesecake was sliced.,match,pecher2006,sliced,-9.61748929524746,EleutherAI/pythia-2.8b,2775208960
36,chicken,b,There was chicken in the oven.,a,The chicken was alive.,mismatch,pecher2006,alive,-10.986279322932802,EleutherAI/pythia-2.8b,2775208960
36,chicken,b,There was chicken in the oven.,b,The chicken was plucked.,match,pecher2006,plucked,-12.689394567841418,EleutherAI/pythia-2.8b,2775208960
54,cigarette,b,There was a cigarette in the ashtray.,a,The cigarette was intact.,mismatch,pecher2006,intact,-11.775976827555523,EleutherAI/pythia-2.8b,2775208960
54,cigarette,b,There was a cigarette in the ashtray.,b,The cigarette was crushed.,match,pecher2006,crushed,-7.71380296401374,EleutherAI/pythia-2.8b,2775208960
7,coat,b,There was a coat on the floor.,a,The coat was hanging.,mismatch,pecher2006,hanging,-7.149449539594341,EleutherAI/pythia-2.8b,2775208960
7,coat,b,There was a coat on the floor.,b,The coat was crumpled.,match,pecher2006,crumpled,-8.479978107692235,EleutherAI/pythia-2.8b,2775208960
55,corn,b,There was corn in the cooking pot.,a,The corn was on the cob,mismatch,pecher2006,on the cob,-11.277840783506337,EleutherAI/pythia-2.8b,2775208960
55,corn,b,There was corn in the cooking pot.,b,The corn was off the cob.,match,pecher2006,off the cob,-14.522011425441171,EleutherAI/pythia-2.8b,2775208960
18,cucumber,b,There was cucumber in the salad.,a,The cucumber was whole.,mismatch,pecher2006,whole,-10.595674381270609,EleutherAI/pythia-2.8b,2775208960
18,cucumber,b,There was cucumber in the salad.,b,The cucumber was sliced.,match,pecher2006,sliced,-5.522674911199012,EleutherAI/pythia-2.8b,2775208960
56,eagle,b,There was an eagle in the sky.,a,The eagle's wings were folded.,mismatch,pecher2006,folded,-4.851025895229088,EleutherAI/pythia-2.8b,2775208960
56,eagle,b,There was an eagle in the sky.,b,The eagle's wings were outstretched.,match,pecher2006,outstretched,-6.239954301171096,EleutherAI/pythia-2.8b,2775208960
41,egg,b,There was an egg in the skillet.,a,The egg was whole.,mismatch,pecher2006,whole,-9.939821278704354,EleutherAI/pythia-2.8b,2775208960
41,egg,b,There was an egg in the skillet.,b,The egg was frying.,match,pecher2006,frying,-9.634669680641254,EleutherAI/pythia-2.8b,2775208960
48,fish,b,There was fish in the oven.,a,The fish was whole.,mismatch,pecher2006,whole,-8.990055233127666,EleutherAI/pythia-2.8b,2775208960
48,fish,b,There was fish in the oven.,b,The fish was filetted.,match,pecher2006,filetted,-23.65118892508142,EleutherAI/pythia-2.8b,2775208960
22,frog,b,There was a frog in the pool.,a,The frog's legs were folded.,mismatch,pecher2006,folded,-8.177991742331395,EleutherAI/pythia-2.8b,2775208960
22,frog,b,There was a frog in the pool.,b,The frog's legs were outstretched.,match,pecher2006,outstretched,-11.466850429493133,EleutherAI/pythia-2.8b,2775208960
13,garbage bag,b,There was a garbage bag in the dumpster.,a,The garbage bag was empty.,mismatch,pecher2006,empty,-5.331245157114525,EleutherAI/pythia-2.8b,2775208960
13,garbage bag,b,There was a garbage bag in the dumpster.,b,The garbage bag was full.,match,pecher2006,full,-3.9320383896694695,EleutherAI/pythia-2.8b,2775208960
14,goose,b,There was a goose in the sky.,a,The goose's wings were folded.,mismatch,pecher2006,folded,-5.858517411987155,EleutherAI/pythia-2.8b,2775208960
14,goose,b,There was a goose in the sky.,b,The goose's wings were outstretched.,match,pecher2006,outstretched,-6.587349012976762,EleutherAI/pythia-2.8b,2775208960
37,hockey,b,There was a hockey player on the bench.,a,The hockey player was standing.,mismatch,pecher2006,standing,-6.932145366531047,EleutherAI/pythia-2.8b,2775208960
37,hockey,b,There was a hockey player on the bench.,b,The hockey player was sitting.,match,pecher2006,sitting,-6.175685846522897,EleutherAI/pythia-2.8b,2775208960
2,horse,b,There was a horse in the arena.,a,The horse was standing.,mismatch,pecher2006,standing,-7.963234946031715,EleutherAI/pythia-2.8b,2775208960
2,horse,b,There was a horse in the arena.,b,The horse was sitting.,match,pecher2006,sitting,-15.320195314304355,EleutherAI/pythia-2.8b,2775208960
29,hose,b,There was a hose on the lawn.,a,The hose was coiled.,mismatch,pecher2006,coiled,-7.083007782207008,EleutherAI/pythia-2.8b,2775208960
29,hose,b,There was a hose on the lawn.,b,The hose was extended.,match,pecher2006,extended,-9.702158461261188,EleutherAI/pythia-2.8b,2775208960
15,ice,b,There was ice in the gutter.,a,The ice was shaped into ice cubes.,mismatch,pecher2006,cubes,-2.4476987641648527,EleutherAI/pythia-2.8b,2775208960
15,ice,b,There was ice in the gutter.,b,The ice was shaped into icicles.,match,pecher2006,icicles,-7.308165447273742,EleutherAI/pythia-2.8b,2775208960
33,ketchup,b,There was ketchup on the plate.,a,The ketchup was in a bottle.,mismatch,pecher2006,bottle,-3.73062530360679,EleutherAI/pythia-2.8b,2775208960
33,ketchup,b,There was ketchup on the plate.,b,The ketchup was in a dollop.,match,pecher2006,dollop,-14.528619614342283,EleutherAI/pythia-2.8b,2775208960
19,lamp,b,There was a lamp on the table.,a,The lamp was tall.,mismatch,pecher2006,tall,-10.23395491963506,EleutherAI/pythia-2.8b,2775208960
19,lamp,b,There was a lamp on the table.,b,The lamp was short.,match,pecher2006,short,-11.394510308725737,EleutherAI/pythia-2.8b,2775208960
49,lemon,b,There was lemon in the drink.,a,The lemon was whole.,mismatch,pecher2006,whole,-10.2931492756672,EleutherAI/pythia-2.8b,2775208960
49,lemon,b,There was lemon in the drink.,b,The lemon was sliced.,match,pecher2006,sliced,-9.393162653338118,EleutherAI/pythia-2.8b,2775208960
38,lime,b,There was lime in the Corona bottle.,a,The lime was whole.,mismatch,pecher2006,whole,-10.552554128166296,EleutherAI/pythia-2.8b,2775208960
38,lime,b,There was lime in the Corona bottle.,b,The lime was sliced.,match,pecher2006,sliced,-10.61015180480037,EleutherAI/pythia-2.8b,2775208960
57,lobster,b,There was lobster in the salad.,a,The lobster was whole.,mismatch,pecher2006,whole,-10.935368233364885,EleutherAI/pythia-2.8b,2775208960
57,lobster,b,There was lobster in the salad.,b,The lobster was in pieces.,match,pecher2006,pieces,-9.787576643401401,EleutherAI/pythia-2.8b,2775208960
20,map,b,There was a map on the wall.,a,The map was folded.,mismatch,pecher2006,folded,-7.432369266336451,EleutherAI/pythia-2.8b,2775208960
20,map,b,There was a map on the wall.,b,The map was spread out.,match,pecher2006,spread out,-10.135857411163125,EleutherAI/pythia-2.8b,2775208960
8,match,b,There was a match in the ashtray.,a,The match was fresh.,mismatch,pecher2006,fresh,-8.708141327702325,EleutherAI/pythia-2.8b,2775208960
8,match,b,There was a match in the ashtray.,b,The match was burned.,match,pecher2006,burned,-6.848499819877112,EleutherAI/pythia-2.8b,2775208960
42,mushroom,b,There was mushroom in the soup.,a,The mushroom was whole.,mismatch,pecher2006,whole,-11.593186718425123,EleutherAI/pythia-2.8b,2775208960
42,mushroom,b,There was mushroom in the soup.,b,The mushroom was sliced.,match,pecher2006,sliced,-8.958573452925625,EleutherAI/pythia-2.8b,2775208960
43,newspaper,b,There was a newspaper on the rack.,a,The newspaper was rolled up.,mismatch,pecher2006,rolled up,-10.553147779274683,EleutherAI/pythia-2.8b,2775208960
43,newspaper,b,There was a newspaper on the rack.,b,The newspaper was flat.,match,pecher2006,flat,-10.219480857296444,EleutherAI/pythia-2.8b,2775208960
50,onion,b,There was onion in the batter.,a,The onion was whole.,mismatch,pecher2006,whole,-10.617449453499017,EleutherAI/pythia-2.8b,2775208960
50,onion,b,There was onion in the batter.,b,The onion was sliced.,match,pecher2006,sliced,-8.397856413770693,EleutherAI/pythia-2.8b,2775208960
9,owl,b,There was an owl in the sky.,a,The owl's wings were folded.,mismatch,pecher2006,folded,-5.027072522250131,EleutherAI/pythia-2.8b,2775208960
9,owl,b,There was an owl in the sky.,b,The owl's wings were outstretched.,match,pecher2006,outstretched,-6.07793358682313,EleutherAI/pythia-2.8b,2775208960
23,paint,b,There was paint in the drawing.,a,The paint was in a can.,mismatch,pecher2006,can,-4.174803908807632,EleutherAI/pythia-2.8b,2775208960
23,paint,b,There was paint in the drawing.,b,The paint was in a smear.,match,pecher2006,smear,-10.21361968443456,EleutherAI/pythia-2.8b,2775208960
44,pineapple,b,There was pineapple on the skewer.,a,The pineapple was whole.,mismatch,pecher2006,whole,-9.438266195374437,EleutherAI/pythia-2.8b,2775208960
44,pineapple,b,There was pineapple on the skewer.,b,The pineapple was in chunks.,match,pecher2006,chunks,-7.841323289762285,EleutherAI/pythia-2.8b,2775208960
10,pumpkin,b,There was a pumpkin on the porch.,a,The pumpkin was whole.,mismatch,pecher2006,whole,-10.911779824569566,EleutherAI/pythia-2.8b,2775208960
10,pumpkin,b,There was a pumpkin on the porch.,b,The pumpkin was carved.,match,pecher2006,carved,-6.323063928356092,EleutherAI/pythia-2.8b,2775208960
45,sailboat,b,There was a sailboat on the lake.,a,The sailboat's sails were down.,mismatch,pecher2006,down,-7.036413571315509,EleutherAI/pythia-2.8b,2775208960
45,sailboat,b,There was a sailboat on the lake.,b,The sailboat's sails were up.,match,pecher2006,up,-6.3301867332068396,EleutherAI/pythia-2.8b,2775208960
3,scarf,b,There was a scarf on the floor.,a,The scarf was hanging.,mismatch,pecher2006,hanging,-8.623474343441943,EleutherAI/pythia-2.8b,2775208960
3,scarf,b,There was a scarf on the floor.,b,The scarf was crumpled.,match,pecher2006,crumpled,-8.545732589839721,EleutherAI/pythia-2.8b,2775208960
58,shirt,b,There was a shirt on the shelf.,a,The shirt was hanging.,mismatch,pecher2006,hanging,-7.033040658187392,EleutherAI/pythia-2.8b,2775208960
58,shirt,b,There was a shirt on the shelf.,b,The shirt was folded.,match,pecher2006,folded,-7.218726843249587,EleutherAI/pythia-2.8b,2775208960
4,shoelace,b,There was a shoelace in the sneaker.,a,The shoelace was coiled.,mismatch,pecher2006,coiled,-9.606512652446403,EleutherAI/pythia-2.8b,2775208960
4,shoelace,b,There was a shoelace in the sneaker.,b,The shoelace was tied.,match,pecher2006,tied,-3.778906337266071,EleutherAI/pythia-2.8b,2775208960
30,soap,b,There was soap in the bath.,a,The soap was in a bar.,mismatch,pecher2006,bar,-6.305902103393653,EleutherAI/pythia-2.8b,2775208960
