item,object,implicit_sentence,sentence_text,explicit_sentence,explicit_text,match,dataset,log_prob,model_name,n_params
56,eagle,a,There was an eagle in the nest.,a,The eagle's wings were folded.,match,pecher2006,-2.184990508215768,EleutherAI/pythia-2.8b,2775208960
56,eagle,a,There was an eagle in the nest.,b,The eagle's wings were outstretched.,mismatch,pecher2006,-1.8933921181079414,EleutherAI/pythia-2.8b,2775208960
41,egg,a,There was an egg in the refrigerator.,a,The egg was whole.,match,pecher2006,-2.5459760427474976,EleutherAI/pythia-2.8b,2775208960
41,egg,a,There was an egg in the refrigerator.,b,The egg was frying.,mismatch,pecher2006,-3.3220076680183412,EleutherAI/pythia-2.8b,2775208960
48,fish,a,There was a fish in the pond.,a,The fish was whole.,match,pecher2006,-3.086306941509247,EleutherAI/pythia-2.8b,2775208960
48,fish,a,There was a fish in the pond.,b,The fish was filetted.,mismatch,pecher2006,-3.7605567861880576,EleutherAI/pythia-2.8b,2775208960
22,frog,a,There was a frog in the field.,a,The frog's legs were folded.,match,pecher2006,-3.018886310713632,EleutherAI/pythia-2.8b,2775208960
22,frog,a,There was a frog in the field.,b,The frog's legs were outstretched.,mismatch,pecher2006,-2.4305348774780415,EleutherAI/pythia-2.8b,2775208960
13,garbage bag,a,There was a garbage bag in the cupboard.,a,The garbage bag was empty.,match,pecher2006,-1.6761445564528306,EleutherAI/pythia-2.8b,2775208960
13,garbage bag,a,There was a garbage bag in the cupboard.,b,The garbage bag was full.,mismatch,pecher2006,-1.7854054930309455,EleutherAI/pythia-2.8b,2775208960
14,goose,a,There was a goose in the field.,a,The goose's wings were folded.,match,pecher2006,-2.8160972722939084,EleutherAI/pythia-2.8b,2775208960
14,goose,a,There was a goose in the field.,b,The goose's wings were outstretched.,mismatch,pecher2006,-2.2767875643524653,EleutherAI/pythia-2.8b,2775208960
37,hockey,a,There was a hockey player on the ice.,a,The hockey player was standing.,match,pecher2006,-2.7227058857679367,EleutherAI/pythia-2.8b,2775208960
37,hockey,a,There was a hockey player on the ice.,b,The hockey player was sitting.,mismatch,pecher2006,-2.8378417938947678,EleutherAI/pythia-2.8b,2775208960
2,horse,a,There was a horse in the stable.,a,The horse was standing.,match,pecher2006,-2.5584307074546815,EleutherAI/pythia-2.8b,2775208960
2,horse,a,There was a horse in the stable.,b,The horse was sitting.,mismatch,pecher2006,-2.9005589842796327,EleutherAI/pythia-2.8b,2775208960
29,hose,a,There was a hose on the wall.,a,The hose was coiled.,match,pecher2006,-2.286205026010672,EleutherAI/pythia-2.8b,2775208960
29,hose,a,There was a hose on the wall.,b,The hose was extended.,mismatch,pecher2006,-3.0082061648368836,EleutherAI/pythia-2.8b,2775208960
15,ice,a,There was ice in the glass.,a,The ice was shaped into ice cubes.,match,pecher2006,-3.0410238578915596,EleutherAI/pythia-2.8b,2775208960
15,ice,a,There was ice in the glass.,b,The ice was shaped into icicles.,mismatch,pecher2006,-2.948355725267902,EleutherAI/pythia-2.8b,2775208960
33,ketchup,a,There was ketchup on the table.,a,The ketchup was in a bottle.,match,pecher2006,-1.6710928443353623,EleutherAI/pythia-2.8b,2775208960
33,ketchup,a,There was ketchup on the table.,b,The ketchup was in a dollop.,mismatch,pecher2006,-2.584564605052583,EleutherAI/pythia-2.8b,2775208960
19,lamp,a,There was a lamp on the floor.,a,The lamp was tall.,match,pecher2006,-2.9565183401107786,EleutherAI/pythia-2.8b,2775208960
19,lamp,a,There was a lamp on the floor.,b,The lamp was short.,mismatch,pecher2006,-3.0069922685623167,EleutherAI/pythia-2.8b,2775208960
49,lemon,a,There was a lemon in the tree.,a,The lemon was whole.,match,pecher2006,-2.8415968656539916,EleutherAI/pythia-2.8b,2775208960
49,lemon,a,There was a lemon in the tree.,b,The lemon was sliced.,mismatch,pecher2006,-2.9710943937301635,EleutherAI/pythia-2.8b,2775208960
38,lime,a,There was a lime in the produce section.,a,The lime was whole.,match,pecher2006,-3.5264297246932985,EleutherAI/pythia-2.8b,2775208960
38,lime,a,There was a lime in the produce section.,b,The lime was sliced.,mismatch,pecher2006,-3.684896636009216,EleutherAI/pythia-2.8b,2775208960
57,lobster,a,There was a lobster in the sea.,a,The lobster was whole.,match,pecher2006,-2.3877147398889065,EleutherAI/pythia-2.8b,2775208960
57,lobster,a,There was a lobster in the sea.,b,The lobster was in pieces.,mismatch,pecher2006,-2.369632512331009,EleutherAI/pythia-2.8b,2775208960
20,map,a,There was a map in the glove compartment.,a,The map was folded.,match,pecher2006,-2.4307400703430178,EleutherAI/pythia-2.8b,2775208960
20,map,a,There was a map in the glove compartment.,b,The map was spread out.,mismatch,pecher2006,-2.767092381914457,EleutherAI/pythia-2.8b,2775208960
8,match,a,There was a match in the box.,a,The match was fresh.,match,pecher2006,-3.7290061950683593,EleutherAI/pythia-2.8b,2775208960
8,match,a,There was a match in the box.,b,The match was burned.,mismatch,pecher2006,-3.4000314354896544,EleutherAI/pythia-2.8b,2775208960
42,mushroom,a,There was a mushroom in the forest.,a,The mushroom was whole.,match,pecher2006,-3.0461944341659546,EleutherAI/pythia-2.8b,2775208960
42,mushroom,a,There was a mushroom in the forest.,b,The mushroom was sliced.,mismatch,pecher2006,-3.2986464738845824,EleutherAI/pythia-2.8b,2775208960
43,newspaper,a,There was a newspaper on the driveway.,a,The newspaper was rolled up.,match,pecher2006,-2.5760173400243125,EleutherAI/pythia-2.8b,2775208960
43,newspaper,a,There was a newspaper on the driveway.,b,The newspaper was flat.,mismatch,pecher2006,-3.1502142667770388,EleutherAI/pythia-2.8b,2775208960
50,onion,a,There was an onion in the basket.,a,The onion was whole.,match,pecher2006,-2.711063504219055,EleutherAI/pythia-2.8b,2775208960
50,onion,a,There was an onion in the basket.,b,The onion was sliced.,mismatch,pecher2006,-2.7093449950218202,EleutherAI/pythia-2.8b,2775208960
9,owl,a,There was an owl in the barn.,a,The owl's wings were folded.,match,pecher2006,-2.2128507806919515,EleutherAI/pythia-2.8b,2775208960
9,owl,a,There was an owl in the barn.,b,The owl's wings were outstretched.,mismatch,pecher2006,-1.938985236454755,EleutherAI/pythia-2.8b,2775208960
23,paint,a,There was paint in the store.,a,The paint was in a can.,match,pecher2006,-2.026340126991272,EleutherAI/pythia-2.8b,2775208960
23,paint,a,There was paint in the store.,b,The paint was in a smear.,mismatch,pecher2006,-3.4333265679223195,EleutherAI/pythia-2.8b,2775208960
44,pineapple,a,There was a pineapple on the plant.,a,The pineapple was whole.,match,pecher2006,-2.521979263673226,EleutherAI/pythia-2.8b,2775208960
44,pineapple,a,There was a pineapple on the plant.,b,The pineapple was in chunks.,mismatch,pecher2006,-2.9891481154731343,EleutherAI/pythia-2.8b,2775208960
10,pumpkin,a,There was a pumpkin on the cart.,a,The pumpkin was whole.,match,pecher2006,-2.673241114616394,EleutherAI/pythia-2.8b,2775208960
10,pumpkin,a,There was a pumpkin on the cart.,b,The pumpkin was carved.,mismatch,pecher2006,-2.472670388221741,EleutherAI/pythia-2.8b,2775208960
45,sailboat,a,There was a sailboat on the trailer.,a,The sailboat's sails were down.,match,pecher2006,-2.3847933313809335,EleutherAI/pythia-2.8b,2775208960
45,sailboat,a,There was a sailboat on the trailer.,b,The sailboat's sails were up.,mismatch,pecher2006,-2.3351994804106653,EleutherAI/pythia-2.8b,2775208960
3,scarf,a,There was a scarf on the rack.,a,The scarf was hanging.,match,pecher2006,-3.1311055421829224,EleutherAI/pythia-2.8b,2775208960
3,scarf,a,There was a scarf on the rack.,b,The scarf was crumpled.,mismatch,pecher2006,-1.9871651388738039,EleutherAI/pythia-2.8b,2775208960
58,shirt,a,There was a shirt on the hanger.,a,The shirt was hanging.,match,pecher2006,-3.049116778373718,EleutherAI/pythia-2.8b,2775208960
58,shirt,a,There was a shirt on the hanger.,b,The shirt was folded.,mismatch,pecher2006,-2.43264102935791,EleutherAI/pythia-2.8b,2775208960
4,shoelace,a,There was a shoelace in the package.,a,The shoelace was coiled.,match,pecher2006,-1.9992478863568977,EleutherAI/pythia-2.8b,2775208960
4,shoelace,a,There was a shoelace in the package.,b,The shoelace was tied.,mismatch,pecher2006,-1.7306046879717283,EleutherAI/pythia-2.8b,2775208960
30,soap,a,There was soap in the dish.,a,The soap was in a bar.,match,pecher2006,-2.4741045917783464,EleutherAI/pythia-2.8b,2775208960
30,soap,a,There was soap in the dish.,b,The soap was in a lather.,mismatch,pecher2006,-2.4204096272587776,EleutherAI/pythia-2.8b,2775208960
59,spaghetti,a,There was spaghetti in the box.,a,The spaghetti was straight.,match,pecher2006,-2.2614319916714782,EleutherAI/pythia-2.8b,2775208960
59,spaghetti,a,There was spaghetti in the box.,b,The spaghetti was curvy.,mismatch,pecher2006,-2.309926300906227,EleutherAI/pythia-2.8b,2775208960
11,squid,a,There was a squid in the water.,a,The squid was alive.,match,pecher2006,-1.637202459697922,EleutherAI/pythia-2.8b,2775208960
11,squid,a,There was a squid in the water.,b,The squid was cooked.,mismatch,pecher2006,-2.4240846118579307,EleutherAI/pythia-2.8b,2775208960
5,staple,a,There was a staple in the machine.,a,The staple was U-shaped.,match,pecher2006,-2.635160462132522,EleutherAI/pythia-2.8b,2775208960
5,staple,a,There was a staple in the machine.,b,The staple was clamped inward.,mismatch,pecher2006,-3.8853956716401234,EleutherAI/pythia-2.8b,2775208960
26,sugar,a,There was sugar on the table.,a,The sugar was in a dispenser.,match,pecher2006,-2.731596283716499,EleutherAI/pythia-2.8b,2775208960
26,sugar,a,There was sugar on the table.,b,The sugar was in a heap.,mismatch,pecher2006,-2.8897257276943753,EleutherAI/pythia-2.8b,2775208960
16,swiss knife,a,There was a swiss knife in his pocket.,a,The swiss knife was closed.,match,pecher2006,-2.3754230861419012,EleutherAI/pythia-2.8b,2775208960
16,swiss knife,a,There was a swiss knife in his pocket.,b,The swiss knife was open.,mismatch,pecher2006,-2.16140897319253,EleutherAI/pythia-2.8b,2775208960
31,tape,a,There was tape on the shelf.,a,There tape was on a roll.,match,pecher2006,-3.7247646876743863,EleutherAI/pythia-2.8b,2775208960
31,tape,a,There was tape on the shelf.,b,The tape was in a strip.,mismatch,pecher2006,-2.531157297747476,EleutherAI/pythia-2.8b,2775208960
27,tinfoil,a,There was tinfoil in the drawer.,a,The tinfoil was rolled up.,match,pecher2006,-1.978802639976493,EleutherAI/pythia-2.8b,2775208960
27,tinfoil,a,There was tinfoil in the drawer.,b,The tinfoil was crumpled up.,mismatch,pecher2006,-1.6247309654136188,EleutherAI/pythia-2.8b,2775208960
60,tissue,a,There was a tissue in the box.,a,The tissue was rectangular.,match,pecher2006,-3.41607061624527,EleutherAI/pythia-2.8b,2775208960
60,tissue,a,There was a tissue in the box.,b,The tissue was balled up.,mismatch,pecher2006,-2.373081861063838,EleutherAI/pythia-2.8b,2775208960
46,tomato,a,There was a tomato on the vine.,a,The tomato was whole.,match,pecher2006,-2.894091856479645,EleutherAI/pythia-2.8b,2775208960
46,tomato,a,There was a tomato on the vine.,b,The tomato was sliced.,mismatch,pecher2006,-3.0746203541755674,EleutherAI/pythia-2.8b,2775208960
51,towel,a,There was a towel on the floor.,a,The towel was crumpled.,match,pecher2006,-1.8199290990929253,EleutherAI/pythia-2.8b,2775208960
51,towel,a,There was a towel on the floor.,b,The towel was hanging.,mismatch,pecher2006,-3.4917662143707275,EleutherAI/pythia-2.8b,2775208960
17,umbrella,a,There was an umbrella in her bag.,a,The umbrella was closed.,match,pecher2006,-2.540843057632446,EleutherAI/pythia-2.8b,2775208960
17,umbrella,a,There was an umbrella in her bag.,b,The umbrella was open.,mismatch,pecher2006,-2.3998737931251526,EleutherAI/pythia-2.8b,2775208960
24,walnut,a,There was a walnut on the tree.,a,The walnut was whole.,match,pecher2006,-2.437420758108298,EleutherAI/pythia-2.8b,2775208960
24,walnut,a,There was a walnut on the tree.,b,The walnut was chopped.,mismatch,pecher2006,-2.624391925831636,EleutherAI/pythia-2.8b,2775208960
52,watermelon,a,There was a watermelon in the garden.,a,The watermelon was whole.,match,pecher2006,-2.3677299643556275,EleutherAI/pythia-2.8b,2775208960
52,watermelon,a,There was a watermelon in the garden.,b,The watermelon was sliced.,mismatch,pecher2006,-2.346854917705059,EleutherAI/pythia-2.8b,2775208960
6,wheat,a,There was wheat in the field.,a,The wheat was in stalks.,match,pecher2006,-2.6019069445153167,EleutherAI/pythia-2.8b,2775208960
6,wheat,a,There was wheat in the field.,b,The wheat was in grains.,mismatch,pecher2006,-3.781723439693451,EleutherAI/pythia-2.8b,2775208960
34,wool,a,There was wool in the basket.,a,The wool was in a ball.,match,pecher2006,-2.3352932248796736,EleutherAI/pythia-2.8b,2775208960
34,wool,a,There was wool in the basket.,b,The wool was knitted.,mismatch,pecher2006,-2.4903830885887146,EleutherAI/pythia-2.8b,2775208960
25,zodiac,a,There was a zodiac in the ocean.,a,The zodiac was deflated.,match,pecher2006,-2.287275312075508,EleutherAI/pythia-2.8b,2775208960
25,zodiac,a,There was a zodiac in the ocean.,b,The zodiac was inflated.,mismatch,pecher2006,-2.458942632140991,EleutherAI/pythia-2.8b,2775208960
35,airplane,b,There was an airplane in the sky.,a,The airplane's wheels were down.,mismatch,pecher2006,-3.0050408925328935,EleutherAI/pythia-2.8b,2775208960
35,airplane,b,There was an airplane in the sky.,b,The airplane's wheels were retracted.,match,pecher2006,-3.1517435759305954,EleutherAI/pythia-2.8b,2775208960
53,apple,b,There was apple in the salad.,a,The apple was whole.,mismatch,pecher2006,-2.993417131900787,EleutherAI/pythia-2.8b,2775208960
53,apple,b,There was apple in the salad.,b,The apple was sliced.,match,pecher2006,-2.7693747878074646,EleutherAI/pythia-2.8b,2775208960
1,apple pie,b,There was apple pie on the plate.,a,The apple pie was whole.,mismatch,pecher2006,-2.886371230085691,EleutherAI/pythia-2.8b,2775208960
1,apple pie,b,There was apple pie on the plate.,b,The apple pie was sliced.,match,pecher2006,-2.6042052259047828,EleutherAI/pythia-2.8b,2775208960
21,avocado,b,There was avocado in the dish.,a,The avocado was whole.,mismatch,pecher2006,-2.44880652676026,EleutherAI/pythia-2.8b,2775208960
21,avocado,b,There was avocado in the dish.,b,The avocado was slided.,match,pecher2006,-3.8502379677125385,EleutherAI/pythia-2.8b,2775208960
39,balloon,b,There was a balloon in the air.,a,The balloon was deflated.,mismatch,pecher2006,-1.962808499733607,EleutherAI/pythia-2.8b,2775208960
39,balloon,b,There was a balloon in the air.,b,The balloon was inflated.,match,pecher2006,-2.277161431312561,EleutherAI/pythia-2.8b,2775208960
32,banana,b,There was banana on the pancake.,a,The banana was whole.,mismatch,pecher2006,-2.8819042921066282,EleutherAI/pythia-2.8b,2775208960
32,banana,b,There was banana on the pancake.,b,The banana was sliced.,match,pecher2006,-2.802477014064789,EleutherAI/pythia-2.8b,2775208960
47,book,b,There was a book on the photocopier.,a,The book was closed.,mismatch,pecher2006,-2.486129415035248,EleutherAI/pythia-2.8b,2775208960
47,book,b,There was a book on the photocopier.,b,The book was open.,match,pecher2006,-2.5413191318511963,EleutherAI/pythia-2.8b,2775208960
40,bread,b,There was bread in the toaster.,a,The bread was in a loaf.,mismatch,pecher2006,-2.374361412865775,EleutherAI/pythia-2.8b,2775208960
40,bread,b,There was bread in the toaster.,b,The bread was in a slice.,match,pecher2006,-2.7683030366897583,EleutherAI/pythia-2.8b,2775208960
12,carrot,b,There was carrot in the curry.,a,The carrot was whole.,mismatch,pecher2006,-3.1158658266067505,EleutherAI/pythia-2.8b,2775208960
12,carrot,b,There was carrot in the curry.,b,The carrot was sliced.,match,pecher2006,-3.135956358909607,EleutherAI/pythia-2.8b,2775208960
28,cheesecake,b,There was cheesecake for the guest.,a,The cheesecake was whole.,mismatch,pecher2006,-2.9637441641451523,EleutherAI/pythia-2.8b,2775208960
28,cheesecake,b,There was cheesecake for the guest.,b,The cheesecake was sliced.,match,pecher2006,-2.517593077882858,EleutherAI/pythia-2.8b,2775208960
36,chicken,b,There was chicken in the oven.,a,The chicken was alive.,mismatch,pecher2006,-3.1266121745109556,EleutherAI/pythia-2.8b,2775208960
36,chicken,b,There was chicken in the oven.,b,The chicken was plucked.,match,pecher2006,-2.9696335097153983,EleutherAI/pythia-2.8b,2775208960
54,cigarette,b,There was a cigarette in the ashtray.,a,The cigarette was intact.,mismatch,pecher2006,-3.3276422381401063,EleutherAI/pythia-2.8b,2775208960
54,cigarette,b,There was a cigarette in the ashtray.,b,The cigarette was crushed.,match,pecher2006,-2.857020676136017,EleutherAI/pythia-2.8b,2775208960
7,coat,b,There was a coat on the floor.,a,The coat was hanging.,mismatch,pecher2006,-2.909987008571625,EleutherAI/pythia-2.8b,2775208960
7,coat,b,There was a coat on the floor.,b,The coat was crumpled.,match,pecher2006,-1.7426373539741948,EleutherAI/pythia-2.8b,2775208960
55,corn,b,There was corn in the cooking pot.,a,The corn was on the cob,mismatch,pecher2006,-2.289318174123764,EleutherAI/pythia-2.8b,2775208960
55,corn,b,There was corn in the cooking pot.,b,The corn was off the cob.,match,pecher2006,-2.426986030169896,EleutherAI/pythia-2.8b,2775208960
18,cucumber,b,There was cucumber in the salad.,a,The cucumber was whole.,mismatch,pecher2006,-2.5875729819138846,EleutherAI/pythia-2.8b,2775208960
18,cucumber,b,There was cucumber in the salad.,b,The cucumber was sliced.,match,pecher2006,-2.2140800853570304,EleutherAI/pythia-2.8b,2775208960
56,eagle,b,There was an eagle in the sky.,a,The eagle's wings were folded.,mismatch,pecher2006,-2.0676940509251187,EleutherAI/pythia-2.8b,2775208960
56,eagle,b,There was an eagle in the sky.,b,The eagle's wings were outstretched.,match,pecher2006,-1.7111457659242053,EleutherAI/pythia-2.8b,2775208960
41,egg,b,There was an egg in the skillet.,a,The egg was whole.,mismatch,pecher2006,-2.6767373085021973,EleutherAI/pythia-2.8b,2775208960
41,egg,b,There was an egg in the skillet.,b,The egg was frying.,match,pecher2006,-2.6557324171066283,EleutherAI/pythia-2.8b,2775208960
48,fish,b,There was fish in the oven.,a,The fish was whole.,mismatch,pecher2006,-2.8536090731620787,EleutherAI/pythia-2.8b,2775208960
48,fish,b,There was fish in the oven.,b,The fish was filetted.,match,pecher2006,-3.52467426444803,EleutherAI/pythia-2.8b,2775208960
22,frog,b,There was a frog in the pool.,a,The frog's legs were folded.,mismatch,pecher2006,-3.0577562962259566,EleutherAI/pythia-2.8b,2775208960
22,frog,b,There was a frog in the pool.,b,The frog's legs were outstretched.,match,pecher2006,-2.474577193355395,EleutherAI/pythia-2.8b,2775208960
13,garbage bag,b,There was a garbage bag in the dumpster.,a,The garbage bag was empty.,mismatch,pecher2006,-1.7968369151155155,EleutherAI/pythia-2.8b,2775208960
13,garbage bag,b,There was a garbage bag in the dumpster.,b,The garbage bag was full.,match,pecher2006,-2.0014048690597215,EleutherAI/pythia-2.8b,2775208960
14,goose,b,There was a goose in the sky.,a,The goose's wings were folded.,mismatch,pecher2006,-2.781916311808995,EleutherAI/pythia-2.8b,2775208960
14,goose,b,There was a goose in the sky.,b,The goose's wings were outstretched.,match,pecher2006,-2.202767282258719,EleutherAI/pythia-2.8b,2775208960
37,hockey,b,There was a hockey player on the bench.,a,The hockey player was standing.,mismatch,pecher2006,-2.8970099637905755,EleutherAI/pythia-2.8b,2775208960
37,hockey,b,There was a hockey player on the bench.,b,The hockey player was sitting.,match,pecher2006,-3.1557581375042596,EleutherAI/pythia-2.8b,2775208960
2,horse,b,There was a horse in the arena.,a,The horse was standing.,mismatch,pecher2006,-2.9963884353637695,EleutherAI/pythia-2.8b,2775208960
2,horse,b,There was a horse in the arena.,b,The horse was sitting.,match,pecher2006,-3.7369600772857665,EleutherAI/pythia-2.8b,2775208960
29,hose,b,There was a hose on the lawn.,a,The hose was coiled.,mismatch,pecher2006,-2.203051277746757,EleutherAI/pythia-2.8b,2775208960
29,hose,b,There was a hose on the lawn.,b,The hose was extended.,match,pecher2006,-2.8833032727241514,EleutherAI/pythia-2.8b,2775208960
15,ice,b,There was ice in the gutter.,a,The ice was shaped into ice cubes.,mismatch,pecher2006,-3.1674699559807777,EleutherAI/pythia-2.8b,2775208960
15,ice,b,There was ice in the gutter.,b,The ice was shaped into icicles.,match,pecher2006,-2.9703852243255824,EleutherAI/pythia-2.8b,2775208960
33,ketchup,b,There was ketchup on the plate.,a,The ketchup was in a bottle.,mismatch,pecher2006,-1.7462798821895074,EleutherAI/pythia-2.8b,2775208960
33,ketchup,b,There was ketchup on the plate.,b,The ketchup was in a dollop.,match,pecher2006,-2.376685679075308,EleutherAI/pythia-2.8b,2775208960
19,lamp,b,There was a lamp on the table.,a,The lamp was tall.,mismatch,pecher2006,-3.0303820729255677,EleutherAI/pythia-2.8b,2775208960
19,lamp,b,There was a lamp on the table.,b,The lamp was short.,match,pecher2006,-3.130270206928253,EleutherAI/pythia-2.8b,2775208960
49,lemon,b,There was lemon in the drink.,a,The lemon was whole.,mismatch,pecher2006,-3.173471713066101,EleutherAI/pythia-2.8b,2775208960
49,lemon,b,There was lemon in the drink.,b,The lemon was sliced.,match,pecher2006,-3.249278712272644,EleutherAI/pythia-2.8b,2775208960
38,lime,b,There was lime in the Corona bottle.,a,The lime was whole.,mismatch,pecher2006,-3.227539134025574,EleutherAI/pythia-2.8b,2775208960
38,lime,b,There was lime in the Corona bottle.,b,The lime was sliced.,match,pecher2006,-3.4529350996017456,EleutherAI/pythia-2.8b,2775208960
57,lobster,b,There was lobster in the salad.,a,The lobster was whole.,mismatch,pecher2006,-2.509011217703422,EleutherAI/pythia-2.8b,2775208960
57,lobster,b,There was lobster in the salad.,b,The lobster was in pieces.,match,pecher2006,-2.5177051073738506,EleutherAI/pythia-2.8b,2775208960
20,map,b,There was a map on the wall.,a,The map was folded.,mismatch,pecher2006,-2.7855218410491944,EleutherAI/pythia-2.8b,2775208960
20,map,b,There was a map on the wall.,b,The map was spread out.,match,pecher2006,-2.781966745853424,EleutherAI/pythia-2.8b,2775208960
8,match,b,There was a match in the ashtray.,a,The match was fresh.,mismatch,pecher2006,-2.5521304607391357,EleutherAI/pythia-2.8b,2775208960
8,match,b,There was a match in the ashtray.,b,The match was burned.,match,pecher2006,-2.409458541870117,EleutherAI/pythia-2.8b,2775208960
42,mushroom,b,There was mushroom in the soup.,a,The mushroom was whole.,mismatch,pecher2006,-3.39358537197113,EleutherAI/pythia-2.8b,2775208960
42,mushroom,b,There was mushroom in the soup.,b,The mushroom was sliced.,match,pecher2006,-3.224005675315857,EleutherAI/pythia-2.8b,2775208960
43,newspaper,b,There was a newspaper on the rack.,a,The newspaper was rolled up.,mismatch,pecher2006,-2.7474969824155173,EleutherAI/pythia-2.8b,2775208960
43,newspaper,b,There was a newspaper on the rack.,b,The newspaper was flat.,match,pecher2006,-3.1793203473091127,EleutherAI/pythia-2.8b,2775208960
50,onion,b,There was onion in the batter.,a,The onion was whole.,mismatch,pecher2006,-3.0719400882720946,EleutherAI/pythia-2.8b,2775208960
50,onion,b,There was onion in the batter.,b,The onion was sliced.,match,pecher2006,-3.055921792984009,EleutherAI/pythia-2.8b,2775208960
9,owl,b,There was an owl in the sky.,a,The owl's wings were folded.,mismatch,pecher2006,-2.152335681952536,EleutherAI/pythia-2.8b,2775208960
9,owl,b,There was an owl in the sky.,b,The owl's wings were outstretched.,match,pecher2006,-1.7898632685886695,EleutherAI/pythia-2.8b,2775208960
23,paint,b,There was paint in the drawing.,a,The paint was in a can.,mismatch,pecher2006,-2.3711135387420654,EleutherAI/pythia-2.8b,2775208960
23,paint,b,There was paint in the drawing.,b,The paint was in a smear.,match,pecher2006,-3.110989740916661,EleutherAI/pythia-2.8b,2775208960
44,pineapple,b,There was pineapple on the skewer.,a,The pineapple was whole.,mismatch,pecher2006,-2.536924126247565,EleutherAI/pythia-2.8b,2775208960
44,pineapple,b,There was pineapple on the skewer.,b,The pineapple was in chunks.,match,pecher2006,-2.560129693576268,EleutherAI/pythia-2.8b,2775208960
10,pumpkin,b,There was a pumpkin on the porch.,a,The pumpkin was whole.,mismatch,pecher2006,-2.727400231361389,EleutherAI/pythia-2.8b,2775208960
10,pumpkin,b,There was a pumpkin on the porch.,b,The pumpkin was carved.,match,pecher2006,-2.380875551700592,EleutherAI/pythia-2.8b,2775208960
45,sailboat,b,There was a sailboat on the lake.,a,The sailboat's sails were down.,mismatch,pecher2006,-2.3276698794215918,EleutherAI/pythia-2.8b,2775208960
45,sailboat,b,There was a sailboat on the lake.,b,The sailboat's sails were up.,match,pecher2006,-2.278064927086234,EleutherAI/pythia-2.8b,2775208960
3,scarf,b,There was a scarf on the floor.,a,The scarf was hanging.,mismatch,pecher2006,-3.26277916431427,EleutherAI/pythia-2.8b,2775208960
3,scarf,b,There was a scarf on the floor.,b,The scarf was crumpled.,match,pecher2006,-1.8703814664456462,EleutherAI/pythia-2.8b,2775208960
58,shirt,b,There was a shirt on the shelf.,a,The shirt was hanging.,mismatch,pecher2006,-3.0621183276176454,EleutherAI/pythia-2.8b,2775208960
58,shirt,b,There was a shirt on the shelf.,b,The shirt was folded.,match,pecher2006,-2.437791311740875,EleutherAI/pythia-2.8b,2775208960
4,shoelace,b,There was a shoelace in the sneaker.,a,The shoelace was coiled.,mismatch,pecher2006,-2.026061810203828,EleutherAI/pythia-2.8b,2775208960
4,shoelace,b,There was a shoelace in the sneaker.,b,The shoelace was tied.,match,pecher2006,-1.7291868612436312,EleutherAI/pythia-2.8b,2775208960
30,soap,b,There was soap in the bath.,a,The soap was in a bar.,mismatch,pecher2006,-2.4390014154570445,EleutherAI/pythia-2.8b,2775208960
30,soap,b,There was soap in the bath.,b,The soap was in a lather.,match,pecher2006,-2.523729123175144,EleutherAI/pythia-2.8b,2775208960
59,spaghetti,b,There was spaghetti in the bowl.,a,The spaghetti was straight.,mismatch,pecher2006,-2.312410108878144,EleutherAI/pythia-2.8b,2775208960
59,spaghetti,b,There was spaghetti in the bowl.,b,The spaghetti was curvy.,match,pecher2006,-2.4023788805352524,EleutherAI/pythia-2.8b,2775208960
11,squid,b,There was squid in the pasta.,a,The squid was alive.,mismatch,pecher2006,-2.185286596106986,EleutherAI/pythia-2.8b,2775208960
11,squid,b,There was squid in the pasta.,b,The squid was cooked.,match,pecher2006,-1.997894142754376,EleutherAI/pythia-2.8b,2775208960
5,staple,b,There was a staple in the article.,a,The staple was U-shaped.,mismatch,pecher2006,-3.9211645296641757,EleutherAI/pythia-2.8b,2775208960
5,staple,b,There was a staple in the article.,b,The staple was clamped inward.,match,pecher2006,-5.213622314589364,EleutherAI/pythia-2.8b,2775208960
26,sugar,b,There was sugar on the spoon.,a,The sugar was in a dispenser.,mismatch,pecher2006,-2.818116824986646,EleutherAI/pythia-2.8b,2775208960
26,sugar,b,There was sugar on the spoon.,b,The sugar was in a heap.,match,pecher2006,-3.018591148512704,EleutherAI/pythia-2.8b,2775208960
16,swiss knife,b,There was a swiss knife in his hand.,a,The swiss knife was closed.,mismatch,pecher2006,-2.1917494736345753,EleutherAI/pythia-2.8b,2775208960
16,swiss knife,b,There was a swiss knife in his hand.,b,The swiss knife was open.,match,pecher2006,-1.9535718420520425,EleutherAI/pythia-2.8b,2775208960
31,tape,b,There was tape on the box.,a,There tape was on a roll.,mismatch,pecher2006,-4.099715607506888,EleutherAI/pythia-2.8b,2775208960
31,tape,b,There was tape on the box.,b,The tape was in a strip.,match,pecher2006,-2.422703947339739,EleutherAI/pythia-2.8b,2775208960
27,tinfoil,b,There was tinfoil in the garbage.,a,The tinfoil was rolled up.,mismatch,pecher2006,-2.0888627497915877,EleutherAI/pythia-2.8b,2775208960
27,tinfoil,b,There was tinfoil in the garbage.,b,The tinfoil was crumpled up.,match,pecher2006,-1.6650215295958333,EleutherAI/pythia-2.8b,2775208960
60,tissue,b,There was a tissue in the trashcan.,a,The tissue was rectangular.,mismatch,pecher2006,-3.642461585998535,EleutherAI/pythia-2.8b,2775208960
