item,object,implicit_sentence,sentence_text,explicit_sentence,explicit_text,match,dataset,log_prob,model_name,n_params
13,garbage bag,a,There was a garbage bag in the cupboard.,a,The garbage bag was empty.,match,pecher2006,-2.1220869993170104,EleutherAI/pythia-160m,162322944
13,garbage bag,a,There was a garbage bag in the cupboard.,b,The garbage bag was full.,mismatch,pecher2006,-2.40479002147913,EleutherAI/pythia-160m,162322944
14,goose,a,There was a goose in the field.,a,The goose's wings were folded.,match,pecher2006,-3.4696045092173984,EleutherAI/pythia-160m,162322944
14,goose,a,There was a goose in the field.,b,The goose's wings were outstretched.,mismatch,pecher2006,-2.9299782380435824,EleutherAI/pythia-160m,162322944
37,hockey,a,There was a hockey player on the ice.,a,The hockey player was standing.,match,pecher2006,-3.2114823907613754,EleutherAI/pythia-160m,162322944
37,hockey,a,There was a hockey player on the ice.,b,The hockey player was sitting.,mismatch,pecher2006,-3.199260259668032,EleutherAI/pythia-160m,162322944
2,horse,a,There was a horse in the stable.,a,The horse was standing.,match,pecher2006,-3.262888693809509,EleutherAI/pythia-160m,162322944
2,horse,a,There was a horse in the stable.,b,The horse was sitting.,mismatch,pecher2006,-3.5285592794418337,EleutherAI/pythia-160m,162322944
29,hose,a,There was a hose on the wall.,a,The hose was coiled.,match,pecher2006,-3.173253377278646,EleutherAI/pythia-160m,162322944
29,hose,a,There was a hose on the wall.,b,The hose was extended.,mismatch,pecher2006,-3.5583199739456175,EleutherAI/pythia-160m,162322944
15,ice,a,There was ice in the glass.,a,The ice was shaped into ice cubes.,match,pecher2006,-3.609617441892624,EleutherAI/pythia-160m,162322944
15,ice,a,There was ice in the glass.,b,The ice was shaped into icicles.,mismatch,pecher2006,-3.7988357320427895,EleutherAI/pythia-160m,162322944
33,ketchup,a,There was ketchup on the table.,a,The ketchup was in a bottle.,match,pecher2006,-2.1647053455106087,EleutherAI/pythia-160m,162322944
33,ketchup,a,There was ketchup on the table.,b,The ketchup was in a dollop.,mismatch,pecher2006,-2.9076000715605916,EleutherAI/pythia-160m,162322944
19,lamp,a,There was a lamp on the floor.,a,The lamp was tall.,match,pecher2006,-3.576865828037262,EleutherAI/pythia-160m,162322944
19,lamp,a,There was a lamp on the floor.,b,The lamp was short.,mismatch,pecher2006,-3.5186360001564028,EleutherAI/pythia-160m,162322944
49,lemon,a,There was a lemon in the tree.,a,The lemon was whole.,match,pecher2006,-4.065920639038086,EleutherAI/pythia-160m,162322944
49,lemon,a,There was a lemon in the tree.,b,The lemon was sliced.,mismatch,pecher2006,-4.171123123168945,EleutherAI/pythia-160m,162322944
38,lime,a,There was a lime in the produce section.,a,The lime was whole.,match,pecher2006,-3.612838852405548,EleutherAI/pythia-160m,162322944
38,lime,a,There was a lime in the produce section.,b,The lime was sliced.,mismatch,pecher2006,-3.61150666475296,EleutherAI/pythia-160m,162322944
57,lobster,a,There was a lobster in the sea.,a,The lobster was whole.,match,pecher2006,-3.041952600081762,EleutherAI/pythia-160m,162322944
57,lobster,a,There was a lobster in the sea.,b,The lobster was in pieces.,mismatch,pecher2006,-3.0742561391421726,EleutherAI/pythia-160m,162322944
20,map,a,There was a map in the glove compartment.,a,The map was folded.,match,pecher2006,-3.6107903838157656,EleutherAI/pythia-160m,162322944
20,map,a,There was a map in the glove compartment.,b,The map was spread out.,mismatch,pecher2006,-2.961486125985781,EleutherAI/pythia-160m,162322944
8,match,a,There was a match in the box.,a,The match was fresh.,match,pecher2006,-3.919160985946655,EleutherAI/pythia-160m,162322944
8,match,a,There was a match in the box.,b,The match was burned.,mismatch,pecher2006,-3.719769811630249,EleutherAI/pythia-160m,162322944
42,mushroom,a,There was a mushroom in the forest.,a,The mushroom was whole.,match,pecher2006,-4.089503931999206,EleutherAI/pythia-160m,162322944
42,mushroom,a,There was a mushroom in the forest.,b,The mushroom was sliced.,mismatch,pecher2006,-4.4651676416397095,EleutherAI/pythia-160m,162322944
43,newspaper,a,There was a newspaper on the driveway.,a,The newspaper was rolled up.,match,pecher2006,-3.287841886281967,EleutherAI/pythia-160m,162322944
43,newspaper,a,There was a newspaper on the driveway.,b,The newspaper was flat.,mismatch,pecher2006,-3.677182841300964,EleutherAI/pythia-160m,162322944
50,onion,a,There was an onion in the basket.,a,The onion was whole.,match,pecher2006,-4.066695845127105,EleutherAI/pythia-160m,162322944
50,onion,a,There was an onion in the basket.,b,The onion was sliced.,mismatch,pecher2006,-3.8057411789894102,EleutherAI/pythia-160m,162322944
9,owl,a,There was an owl in the barn.,a,The owl's wings were folded.,match,pecher2006,-2.645979719236493,EleutherAI/pythia-160m,162322944
9,owl,a,There was an owl in the barn.,b,The owl's wings were outstretched.,mismatch,pecher2006,-2.186236763081979,EleutherAI/pythia-160m,162322944
23,paint,a,There was paint in the store.,a,The paint was in a can.,match,pecher2006,-2.9480744429997037,EleutherAI/pythia-160m,162322944
23,paint,a,There was paint in the store.,b,The paint was in a smear.,mismatch,pecher2006,-3.5584747110094344,EleutherAI/pythia-160m,162322944
44,pineapple,a,There was a pineapple on the plant.,a,The pineapple was whole.,match,pecher2006,-3.0959874503314495,EleutherAI/pythia-160m,162322944
44,pineapple,a,There was a pineapple on the plant.,b,The pineapple was in chunks.,mismatch,pecher2006,-3.373951237116541,EleutherAI/pythia-160m,162322944
10,pumpkin,a,There was a pumpkin on the cart.,a,The pumpkin was whole.,match,pecher2006,-3.6249677300453187,EleutherAI/pythia-160m,162322944
10,pumpkin,a,There was a pumpkin on the cart.,b,The pumpkin was carved.,mismatch,pecher2006,-3.619348680973053,EleutherAI/pythia-160m,162322944
45,sailboat,a,There was a sailboat on the trailer.,a,The sailboat's sails were down.,match,pecher2006,-2.932462614029646,EleutherAI/pythia-160m,162322944
45,sailboat,a,There was a sailboat on the trailer.,b,The sailboat's sails were up.,mismatch,pecher2006,-2.873862486332655,EleutherAI/pythia-160m,162322944
3,scarf,a,There was a scarf on the rack.,a,The scarf was hanging.,match,pecher2006,-3.8100991249084473,EleutherAI/pythia-160m,162322944
3,scarf,a,There was a scarf on the rack.,b,The scarf was crumpled.,mismatch,pecher2006,-2.7207469807139466,EleutherAI/pythia-160m,162322944
58,shirt,a,There was a shirt on the hanger.,a,The shirt was hanging.,match,pecher2006,-3.7883988976478578,EleutherAI/pythia-160m,162322944
58,shirt,a,There was a shirt on the hanger.,b,The shirt was folded.,mismatch,pecher2006,-3.605149471759796,EleutherAI/pythia-160m,162322944
4,shoelace,a,There was a shoelace in the package.,a,The shoelace was coiled.,match,pecher2006,-2.5969166160793975,EleutherAI/pythia-160m,162322944
4,shoelace,a,There was a shoelace in the package.,b,The shoelace was tied.,mismatch,pecher2006,-2.4806872117998346,EleutherAI/pythia-160m,162322944
30,soap,a,There was soap in the dish.,a,The soap was in a bar.,match,pecher2006,-3.2630981036594937,EleutherAI/pythia-160m,162322944
30,soap,a,There was soap in the dish.,b,The soap was in a lather.,mismatch,pecher2006,-2.933520719408989,EleutherAI/pythia-160m,162322944
59,spaghetti,a,There was spaghetti in the box.,a,The spaghetti was straight.,match,pecher2006,-2.8934959786544954,EleutherAI/pythia-160m,162322944
59,spaghetti,a,There was spaghetti in the box.,b,The spaghetti was curvy.,mismatch,pecher2006,-3.4626732260221615,EleutherAI/pythia-160m,162322944
11,squid,a,There was a squid in the water.,a,The squid was alive.,match,pecher2006,-2.378560608252883,EleutherAI/pythia-160m,162322944
11,squid,a,There was a squid in the water.,b,The squid was cooked.,mismatch,pecher2006,-3.005854890371362,EleutherAI/pythia-160m,162322944
5,staple,a,There was a staple in the machine.,a,The staple was U-shaped.,match,pecher2006,-3.676437810063362,EleutherAI/pythia-160m,162322944
5,staple,a,There was a staple in the machine.,b,The staple was clamped inward.,mismatch,pecher2006,-4.788087146622794,EleutherAI/pythia-160m,162322944
26,sugar,a,There was sugar on the table.,a,The sugar was in a dispenser.,match,pecher2006,-3.1652008573291823,EleutherAI/pythia-160m,162322944
26,sugar,a,There was sugar on the table.,b,The sugar was in a heap.,mismatch,pecher2006,-3.5943142005375455,EleutherAI/pythia-160m,162322944
16,swiss knife,a,There was a swiss knife in his pocket.,a,The swiss knife was closed.,match,pecher2006,-3.063444603766714,EleutherAI/pythia-160m,162322944
16,swiss knife,a,There was a swiss knife in his pocket.,b,The swiss knife was open.,mismatch,pecher2006,-2.726364329457283,EleutherAI/pythia-160m,162322944
31,tape,a,There was tape on the shelf.,a,There tape was on a roll.,match,pecher2006,-4.211451777390072,EleutherAI/pythia-160m,162322944
31,tape,a,There was tape on the shelf.,b,The tape was in a strip.,mismatch,pecher2006,-3.038160426276071,EleutherAI/pythia-160m,162322944
27,tinfoil,a,There was tinfoil in the drawer.,a,The tinfoil was rolled up.,match,pecher2006,-2.543111999053508,EleutherAI/pythia-160m,162322944
27,tinfoil,a,There was tinfoil in the drawer.,b,The tinfoil was crumpled up.,mismatch,pecher2006,-2.195284055545926,EleutherAI/pythia-160m,162322944
60,tissue,a,There was a tissue in the box.,a,The tissue was rectangular.,match,pecher2006,-4.031555318832398,EleutherAI/pythia-160m,162322944
60,tissue,a,There was a tissue in the box.,b,The tissue was balled up.,mismatch,pecher2006,-3.5723623037338257,EleutherAI/pythia-160m,162322944
46,tomato,a,There was a tomato on the vine.,a,The tomato was whole.,match,pecher2006,-3.6786361932754517,EleutherAI/pythia-160m,162322944
46,tomato,a,There was a tomato on the vine.,b,The tomato was sliced.,mismatch,pecher2006,-3.8418853998184206,EleutherAI/pythia-160m,162322944
51,towel,a,There was a towel on the floor.,a,The towel was crumpled.,match,pecher2006,-2.5133335161954165,EleutherAI/pythia-160m,162322944
51,towel,a,There was a towel on the floor.,b,The towel was hanging.,mismatch,pecher2006,-3.524496281147003,EleutherAI/pythia-160m,162322944
17,umbrella,a,There was an umbrella in her bag.,a,The umbrella was closed.,match,pecher2006,-3.3848544120788575,EleutherAI/pythia-160m,162322944
17,umbrella,a,There was an umbrella in her bag.,b,The umbrella was open.,mismatch,pecher2006,-3.174711275100708,EleutherAI/pythia-160m,162322944
24,walnut,a,There was a walnut on the tree.,a,The walnut was whole.,match,pecher2006,-3.323766460021337,EleutherAI/pythia-160m,162322944
24,walnut,a,There was a walnut on the tree.,b,The walnut was chopped.,mismatch,pecher2006,-3.5235251088937125,EleutherAI/pythia-160m,162322944
52,watermelon,a,There was a watermelon in the garden.,a,The watermelon was whole.,match,pecher2006,-3.0279914513230324,EleutherAI/pythia-160m,162322944
52,watermelon,a,There was a watermelon in the garden.,b,The watermelon was sliced.,mismatch,pecher2006,-3.10450895378987,EleutherAI/pythia-160m,162322944
6,wheat,a,There was wheat in the field.,a,The wheat was in stalks.,match,pecher2006,-3.0810320212539017,EleutherAI/pythia-160m,162322944
6,wheat,a,There was wheat in the field.,b,The wheat was in grains.,mismatch,pecher2006,-3.8422776063283286,EleutherAI/pythia-160m,162322944
34,wool,a,There was wool in the basket.,a,The wool was in a ball.,match,pecher2006,-3.110376766749791,EleutherAI/pythia-160m,162322944
34,wool,a,There was wool in the basket.,b,The wool was knitted.,mismatch,pecher2006,-3.418818235397339,EleutherAI/pythia-160m,162322944
25,zodiac,a,There was a zodiac in the ocean.,a,The zodiac was deflated.,match,pecher2006,-2.9438949512550607,EleutherAI/pythia-160m,162322944
25,zodiac,a,There was a zodiac in the ocean.,b,The zodiac was inflated.,mismatch,pecher2006,-3.144027078391186,EleutherAI/pythia-160m,162322944
35,airplane,b,There was an airplane in the sky.,a,The airplane's wheels were down.,mismatch,pecher2006,-3.486483863421849,EleutherAI/pythia-160m,162322944
35,airplane,b,There was an airplane in the sky.,b,The airplane's wheels were retracted.,match,pecher2006,-3.4852150194346905,EleutherAI/pythia-160m,162322944
53,apple,b,There was apple in the salad.,a,The apple was whole.,mismatch,pecher2006,-3.2449124574661257,EleutherAI/pythia-160m,162322944
53,apple,b,There was apple in the salad.,b,The apple was sliced.,match,pecher2006,-3.2960938215255737,EleutherAI/pythia-160m,162322944
1,apple pie,b,There was apple pie on the plate.,a,The apple pie was whole.,mismatch,pecher2006,-3.2065630108118057,EleutherAI/pythia-160m,162322944
1,apple pie,b,There was apple pie on the plate.,b,The apple pie was sliced.,match,pecher2006,-3.320456956823667,EleutherAI/pythia-160m,162322944
21,avocado,b,There was avocado in the dish.,a,The avocado was whole.,mismatch,pecher2006,-3.569524678091208,EleutherAI/pythia-160m,162322944
21,avocado,b,There was avocado in the dish.,b,The avocado was slided.,match,pecher2006,-4.5003898079906195,EleutherAI/pythia-160m,162322944
39,balloon,b,There was a balloon in the air.,a,The balloon was deflated.,mismatch,pecher2006,-2.631265327334404,EleutherAI/pythia-160m,162322944
39,balloon,b,There was a balloon in the air.,b,The balloon was inflated.,match,pecher2006,-2.754211056232452,EleutherAI/pythia-160m,162322944
32,banana,b,There was banana on the pancake.,a,The banana was whole.,mismatch,pecher2006,-3.6138983964920044,EleutherAI/pythia-160m,162322944
32,banana,b,There was banana on the pancake.,b,The banana was sliced.,match,pecher2006,-3.6897965908050536,EleutherAI/pythia-160m,162322944
47,book,b,There was a book on the photocopier.,a,The book was closed.,mismatch,pecher2006,-3.2974663734436036,EleutherAI/pythia-160m,162322944
47,book,b,There was a book on the photocopier.,b,The book was open.,match,pecher2006,-3.4569071769714355,EleutherAI/pythia-160m,162322944
40,bread,b,There was bread in the toaster.,a,The bread was in a loaf.,mismatch,pecher2006,-3.0036284582955495,EleutherAI/pythia-160m,162322944
40,bread,b,There was bread in the toaster.,b,The bread was in a slice.,match,pecher2006,-3.0905488388878957,EleutherAI/pythia-160m,162322944
12,carrot,b,There was carrot in the curry.,a,The carrot was whole.,mismatch,pecher2006,-3.8698451042175295,EleutherAI/pythia-160m,162322944
12,carrot,b,There was carrot in the curry.,b,The carrot was sliced.,match,pecher2006,-4.013314342498779,EleutherAI/pythia-160m,162322944
28,cheesecake,b,There was cheesecake for the guest.,a,The cheesecake was whole.,mismatch,pecher2006,-2.8954521156847477,EleutherAI/pythia-160m,162322944
28,cheesecake,b,There was cheesecake for the guest.,b,The cheesecake was sliced.,match,pecher2006,-2.8711220446441854,EleutherAI/pythia-160m,162322944
36,chicken,b,There was chicken in the oven.,a,The chicken was alive.,mismatch,pecher2006,-2.9655681967735292,EleutherAI/pythia-160m,162322944
36,chicken,b,There was chicken in the oven.,b,The chicken was plucked.,match,pecher2006,-3.3759810626506805,EleutherAI/pythia-160m,162322944
54,cigarette,b,There was a cigarette in the ashtray.,a,The cigarette was intact.,mismatch,pecher2006,-3.5024471521377563,EleutherAI/pythia-160m,162322944
54,cigarette,b,There was a cigarette in the ashtray.,b,The cigarette was crushed.,match,pecher2006,-3.638862204551697,EleutherAI/pythia-160m,162322944
7,coat,b,There was a coat on the floor.,a,The coat was hanging.,mismatch,pecher2006,-3.531421494483948,EleutherAI/pythia-160m,162322944
7,coat,b,There was a coat on the floor.,b,The coat was crumpled.,match,pecher2006,-2.4618307993348156,EleutherAI/pythia-160m,162322944
55,corn,b,There was corn in the cooking pot.,a,The corn was on the cob,mismatch,pecher2006,-3.119424492120743,EleutherAI/pythia-160m,162322944
55,corn,b,There was corn in the cooking pot.,b,The corn was off the cob.,match,pecher2006,-3.522703766822815,EleutherAI/pythia-160m,162322944
18,cucumber,b,There was cucumber in the salad.,a,The cucumber was whole.,mismatch,pecher2006,-2.6887477561831474,EleutherAI/pythia-160m,162322944
18,cucumber,b,There was cucumber in the salad.,b,The cucumber was sliced.,match,pecher2006,-2.6568586751818657,EleutherAI/pythia-160m,162322944
56,eagle,b,There was an eagle in the sky.,a,The eagle's wings were folded.,mismatch,pecher2006,-2.906142566885267,EleutherAI/pythia-160m,162322944
56,eagle,b,There was an eagle in the sky.,b,The eagle's wings were outstretched.,match,pecher2006,-2.4023801075786144,EleutherAI/pythia-160m,162322944
41,egg,b,There was an egg in the skillet.,a,The egg was whole.,mismatch,pecher2006,-3.4505530118942263,EleutherAI/pythia-160m,162322944
41,egg,b,There was an egg in the skillet.,b,The egg was frying.,match,pecher2006,-3.3108516454696657,EleutherAI/pythia-160m,162322944
48,fish,b,There was fish in the oven.,a,The fish was whole.,mismatch,pecher2006,-3.293981063365936,EleutherAI/pythia-160m,162322944
48,fish,b,There was fish in the oven.,b,The fish was filetted.,match,pecher2006,-4.332876878125327,EleutherAI/pythia-160m,162322944
22,frog,b,There was a frog in the pool.,a,The frog's legs were folded.,mismatch,pecher2006,-3.0649518285478865,EleutherAI/pythia-160m,162322944
22,frog,b,There was a frog in the pool.,b,The frog's legs were outstretched.,match,pecher2006,-2.450581361190416,EleutherAI/pythia-160m,162322944
13,garbage bag,b,There was a garbage bag in the dumpster.,a,The garbage bag was empty.,mismatch,pecher2006,-1.910316877067089,EleutherAI/pythia-160m,162322944
13,garbage bag,b,There was a garbage bag in the dumpster.,b,The garbage bag was full.,match,pecher2006,-2.132196677227815,EleutherAI/pythia-160m,162322944
14,goose,b,There was a goose in the sky.,a,The goose's wings were folded.,mismatch,pecher2006,-3.5310475826263428,EleutherAI/pythia-160m,162322944
14,goose,b,There was a goose in the sky.,b,The goose's wings were outstretched.,match,pecher2006,-2.947477874876414,EleutherAI/pythia-160m,162322944
37,hockey,b,There was a hockey player on the bench.,a,The hockey player was standing.,mismatch,pecher2006,-3.165728439887365,EleutherAI/pythia-160m,162322944
37,hockey,b,There was a hockey player on the bench.,b,The hockey player was sitting.,match,pecher2006,-3.149350514014562,EleutherAI/pythia-160m,162322944
2,horse,b,There was a horse in the arena.,a,The horse was standing.,mismatch,pecher2006,-3.338345170021057,EleutherAI/pythia-160m,162322944
2,horse,b,There was a horse in the arena.,b,The horse was sitting.,match,pecher2006,-3.644478917121887,EleutherAI/pythia-160m,162322944
29,hose,b,There was a hose on the lawn.,a,The hose was coiled.,mismatch,pecher2006,-3.152085520327091,EleutherAI/pythia-160m,162322944
29,hose,b,There was a hose on the lawn.,b,The hose was extended.,match,pecher2006,-3.4757819175720215,EleutherAI/pythia-160m,162322944
15,ice,b,There was ice in the gutter.,a,The ice was shaped into ice cubes.,mismatch,pecher2006,-3.796096608042717,EleutherAI/pythia-160m,162322944
15,ice,b,There was ice in the gutter.,b,The ice was shaped into icicles.,match,pecher2006,-3.9905036967247725,EleutherAI/pythia-160m,162322944
33,ketchup,b,There was ketchup on the plate.,a,The ketchup was in a bottle.,mismatch,pecher2006,-2.279356559841997,EleutherAI/pythia-160m,162322944
33,ketchup,b,There was ketchup on the plate.,b,The ketchup was in a dollop.,match,pecher2006,-2.8985654837451875,EleutherAI/pythia-160m,162322944
19,lamp,b,There was a lamp on the table.,a,The lamp was tall.,mismatch,pecher2006,-3.574595737457275,EleutherAI/pythia-160m,162322944
19,lamp,b,There was a lamp on the table.,b,The lamp was short.,match,pecher2006,-3.531986856460571,EleutherAI/pythia-160m,162322944
49,lemon,b,There was lemon in the drink.,a,The lemon was whole.,mismatch,pecher2006,-4.1351264953613285,EleutherAI/pythia-160m,162322944
49,lemon,b,There was lemon in the drink.,b,The lemon was sliced.,match,pecher2006,-4.361268520355225,EleutherAI/pythia-160m,162322944
38,lime,b,There was lime in the Corona bottle.,a,The lime was whole.,mismatch,pecher2006,-4.224339962005615,EleutherAI/pythia-160m,162322944
38,lime,b,There was lime in the Corona bottle.,b,The lime was sliced.,match,pecher2006,-4.420268774032593,EleutherAI/pythia-160m,162322944
57,lobster,b,There was lobster in the salad.,a,The lobster was whole.,mismatch,pecher2006,-2.9138991435368857,EleutherAI/pythia-160m,162322944
57,lobster,b,There was lobster in the salad.,b,The lobster was in pieces.,match,pecher2006,-3.2078400679997037,EleutherAI/pythia-160m,162322944
20,map,b,There was a map on the wall.,a,The map was folded.,mismatch,pecher2006,-3.675111746788025,EleutherAI/pythia-160m,162322944
20,map,b,There was a map on the wall.,b,The map was spread out.,match,pecher2006,-2.97412962714831,EleutherAI/pythia-160m,162322944
8,match,b,There was a match in the ashtray.,a,The match was fresh.,mismatch,pecher2006,-3.889429473876953,EleutherAI/pythia-160m,162322944
8,match,b,There was a match in the ashtray.,b,The match was burned.,match,pecher2006,-3.646877384185791,EleutherAI/pythia-160m,162322944
42,mushroom,b,There was mushroom in the soup.,a,The mushroom was whole.,mismatch,pecher2006,-3.5394922733306884,EleutherAI/pythia-160m,162322944
42,mushroom,b,There was mushroom in the soup.,b,The mushroom was sliced.,match,pecher2006,-3.715243101119995,EleutherAI/pythia-160m,162322944
43,newspaper,b,There was a newspaper on the rack.,a,The newspaper was rolled up.,mismatch,pecher2006,-3.3420684734980264,EleutherAI/pythia-160m,162322944
43,newspaper,b,There was a newspaper on the rack.,b,The newspaper was flat.,match,pecher2006,-3.6423822402954102,EleutherAI/pythia-160m,162322944
50,onion,b,There was onion in the batter.,a,The onion was whole.,mismatch,pecher2006,-3.8864694595336915,EleutherAI/pythia-160m,162322944
50,onion,b,There was onion in the batter.,b,The onion was sliced.,match,pecher2006,-3.664035415649414,EleutherAI/pythia-160m,162322944
9,owl,b,There was an owl in the sky.,a,The owl's wings were folded.,mismatch,pecher2006,-2.505754959769547,EleutherAI/pythia-160m,162322944
9,owl,b,There was an owl in the sky.,b,The owl's wings were outstretched.,match,pecher2006,-2.094496551033808,EleutherAI/pythia-160m,162322944
23,paint,b,There was paint in the drawing.,a,The paint was in a can.,mismatch,pecher2006,-3.2187823738370622,EleutherAI/pythia-160m,162322944
23,paint,b,There was paint in the drawing.,b,The paint was in a smear.,match,pecher2006,-3.6144467421940396,EleutherAI/pythia-160m,162322944
44,pineapple,b,There was pineapple on the skewer.,a,The pineapple was whole.,mismatch,pecher2006,-3.443205215036869,EleutherAI/pythia-160m,162322944
44,pineapple,b,There was pineapple on the skewer.,b,The pineapple was in chunks.,match,pecher2006,-3.4996869595987454,EleutherAI/pythia-160m,162322944
10,pumpkin,b,There was a pumpkin on the porch.,a,The pumpkin was whole.,mismatch,pecher2006,-3.697529304027557,EleutherAI/pythia-160m,162322944
10,pumpkin,b,There was a pumpkin on the porch.,b,The pumpkin was carved.,match,pecher2006,-3.766624939441681,EleutherAI/pythia-160m,162322944
45,sailboat,b,There was a sailboat on the lake.,a,The sailboat's sails were down.,mismatch,pecher2006,-2.937471119686961,EleutherAI/pythia-160m,162322944
45,sailboat,b,There was a sailboat on the lake.,b,The sailboat's sails were up.,match,pecher2006,-2.871374873444438,EleutherAI/pythia-160m,162322944
3,scarf,b,There was a scarf on the floor.,a,The scarf was hanging.,mismatch,pecher2006,-3.7039469480514526,EleutherAI/pythia-160m,162322944
3,scarf,b,There was a scarf on the floor.,b,The scarf was crumpled.,match,pecher2006,-2.68176709088896,EleutherAI/pythia-160m,162322944
58,shirt,b,There was a shirt on the shelf.,a,The shirt was hanging.,mismatch,pecher2006,-3.5569923162460326,EleutherAI/pythia-160m,162322944
58,shirt,b,There was a shirt on the shelf.,b,The shirt was folded.,match,pecher2006,-3.308544898033142,EleutherAI/pythia-160m,162322944
4,shoelace,b,There was a shoelace in the sneaker.,a,The shoelace was coiled.,mismatch,pecher2006,-2.620381382992491,EleutherAI/pythia-160m,162322944
4,shoelace,b,There was a shoelace in the sneaker.,b,The shoelace was tied.,match,pecher2006,-2.515916966700128,EleutherAI/pythia-160m,162322944
30,soap,b,There was soap in the bath.,a,The soap was in a bar.,mismatch,pecher2006,-3.215334960392543,EleutherAI/pythia-160m,162322944
30,soap,b,There was soap in the bath.,b,The soap was in a lather.,match,pecher2006,-2.8330990970134735,EleutherAI/pythia-160m,162322944
59,spaghetti,b,There was spaghetti in the bowl.,a,The spaghetti was straight.,mismatch,pecher2006,-2.8596546639954403,EleutherAI/pythia-160m,162322944
59,spaghetti,b,There was spaghetti in the bowl.,b,The spaghetti was curvy.,match,pecher2006,-3.434253125509713,EleutherAI/pythia-160m,162322944
11,squid,b,There was squid in the pasta.,a,The squid was alive.,mismatch,pecher2006,-2.546810527021686,EleutherAI/pythia-160m,162322944
11,squid,b,There was squid in the pasta.,b,The squid was cooked.,match,pecher2006,-2.953546662504474,EleutherAI/pythia-160m,162322944
5,staple,b,There was a staple in the article.,a,The staple was U-shaped.,mismatch,pecher2006,-3.987598487309047,EleutherAI/pythia-160m,162322944
5,staple,b,There was a staple in the article.,b,The staple was clamped inward.,match,pecher2006,-5.354806644575937,EleutherAI/pythia-160m,162322944
26,sugar,b,There was sugar on the spoon.,a,The sugar was in a dispenser.,mismatch,pecher2006,-2.989273976359982,EleutherAI/pythia-160m,162322944
26,sugar,b,There was sugar on the spoon.,b,The sugar was in a heap.,match,pecher2006,-3.3704054185322354,EleutherAI/pythia-160m,162322944
16,swiss knife,b,There was a swiss knife in his hand.,a,The swiss knife was closed.,mismatch,pecher2006,-3.0604108359132494,EleutherAI/pythia-160m,162322944
16,swiss knife,b,There was a swiss knife in his hand.,b,The swiss knife was open.,match,pecher2006,-2.7424029239586423,EleutherAI/pythia-160m,162322944
31,tape,b,There was tape on the box.,a,There tape was on a roll.,mismatch,pecher2006,-4.2176094736371725,EleutherAI/pythia-160m,162322944
31,tape,b,There was tape on the box.,b,The tape was in a strip.,match,pecher2006,-2.9792178188051497,EleutherAI/pythia-160m,162322944
27,tinfoil,b,There was tinfoil in the garbage.,a,The tinfoil was rolled up.,mismatch,pecher2006,-2.635238946415484,EleutherAI/pythia-160m,162322944
27,tinfoil,b,There was tinfoil in the garbage.,b,The tinfoil was crumpled up.,match,pecher2006,-2.2615566924214363,EleutherAI/pythia-160m,162322944
60,tissue,b,There was a tissue in the trashcan.,a,The tissue was rectangular.,mismatch,pecher2006,-4.112944066524506,EleutherAI/pythia-160m,162322944
60,tissue,b,There was a tissue in the trashcan.,b,The tissue was balled up.,match,pecher2006,-3.5427520104816983,EleutherAI/pythia-160m,162322944
46,tomato,b,There was tomato on the pizza.,a,The tomato was whole.,mismatch,pecher2006,-3.6823222637176514,EleutherAI/pythia-160m,162322944
46,tomato,b,There was tomato on the pizza.,b,The tomato was sliced.,match,pecher2006,-3.6734041213989257,EleutherAI/pythia-160m,162322944
51,towel,b,There was a towel on the rack.,a,The towel was crumpled.,mismatch,pecher2006,-2.5456208291330507,EleutherAI/pythia-160m,162322944
51,towel,b,There was a towel on the rack.,b,The towel was hanging.,match,pecher2006,-3.503459906578064,EleutherAI/pythia-160m,162322944
17,umbrella,b,There was an umbrella in her hand.,a,The umbrella was closed.,mismatch,pecher2006,-3.467921245098114,EleutherAI/pythia-160m,162322944
17,umbrella,b,There was an umbrella in her hand.,b,The umbrella was open.,match,pecher2006,-3.2851597666740417,EleutherAI/pythia-160m,162322944
24,walnut,b,There was walnut on the brownie.,a,The walnut was whole.,mismatch,pecher2006,-3.3906050821145377,EleutherAI/pythia-160m,162322944
24,walnut,b,There was walnut on the brownie.,b,The walnut was chopped.,match,pecher2006,-3.618901123603185,EleutherAI/pythia-160m,162322944
52,watermelon,b,There was watermelon in the bowl.,a,The watermelon was whole.,mismatch,pecher2006,-2.9125417259832225,EleutherAI/pythia-160m,162322944
52,watermelon,b,There was watermelon in the bowl.,b,The watermelon was sliced.,match,pecher2006,-2.8732623842855296,EleutherAI/pythia-160m,162322944
6,wheat,b,There was wheat in the mill.,a,The wheat was in stalks.,mismatch,pecher2006,-3.1938989140492464,EleutherAI/pythia-160m,162322944
6,wheat,b,There was wheat in the mill.,b,The wheat was in grains.,match,pecher2006,-3.895093242327372,EleutherAI/pythia-160m,162322944
34,wool,b,There was wool in the sweater.,a,The wool was in a ball.,mismatch,pecher2006,-3.246788058962141,EleutherAI/pythia-160m,162322944
34,wool,b,There was wool in the sweater.,b,The wool was knitted.,match,pecher2006,-3.317542940378189,EleutherAI/pythia-160m,162322944
25,zodiac,b,There was a zodiac in the garage.,a,The zodiac was deflated.,mismatch,pecher2006,-2.9130827565677464,EleutherAI/pythia-160m,162322944
