sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.018966308292550194,2,1.133333333,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.28450520254385925,3,1.133333333,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.04211454219327515,4,1.133333333,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.02734809168858432,5,1.133333333,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.0007196930121980971,6,1.133333333,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.0,0,1.466666667,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.0008564282226879438,1,1.466666667,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.011434645729248682,2,1.466666667,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.12060045178520984,3,1.466666667,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.0454309187189863,4,1.466666667,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.028066159946297797,5,1.466666667,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.000712020483628728,6,1.466666667,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.0,0,1.666666667,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.0009567567411403743,1,1.666666667,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.0045396360184258855,2,1.666666667,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.1360382442246969,3,1.666666667,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.04753081916334234,4,1.666666667,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.036612088680457955,5,1.666666667,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.0009806569824927225,6,1.666666667,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.0,0,4.0,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.0017600907509770503,1,4.0,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.017877116528623116,2,4.0,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.22382951515047333,3,4.0,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.056452619312348906,4,4.0,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.03306302769596425,5,4.0,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.000818578397506875,6,4.0,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.0,0,3.647058824,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.0014098989937276762,1,3.647058824,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.016136039789549694,2,3.647058824,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.23214214666242694,3,3.647058824,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.027190266352020043,4,3.647058824,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.027644018274568638,5,3.647058824,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.000787889462296909,6,3.647058824,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.0,0,3.375,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.025123333046844998,1,3.375,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.03908261263996626,2,3.375,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.13558965147039237,3,3.375,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.06032677614528803,4,3.375,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.03631562503142893,5,3.375,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.0004530153756567845,6,3.375,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
He made a charitable contribution.,He made a well-written contribution.,contribution,contribution,Different Sense,0.0,0,1.9375,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
He made a charitable contribution.,He made a well-written contribution.,contribution,contribution,Different Sense,0.02141160367668815,1,1.9375,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
He made a charitable contribution.,He made a well-written contribution.,contribution,contribution,Different Sense,0.04786898310909771,2,1.9375,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
He made a charitable contribution.,He made a well-written contribution.,contribution,contribution,Different Sense,0.21314836564639827,3,1.9375,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
He made a charitable contribution.,He made a well-written contribution.,contribution,contribution,Different Sense,0.053900139076160425,4,1.9375,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
He made a charitable contribution.,He made a well-written contribution.,contribution,contribution,Different Sense,0.03958956439458461,5,1.9375,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
He made a charitable contribution.,He made a well-written contribution.,contribution,contribution,Different Sense,0.0006593944777820715,6,1.9375,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
He made a voluntary contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.0,0,3.411764706,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
He made a voluntary contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.02415606530561143,1,3.411764706,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
He made a voluntary contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.024561386445676847,2,3.411764706,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
He made a voluntary contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.10533884912525981,3,3.411764706,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
He made a voluntary contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.03403466072119177,4,3.411764706,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
He made a voluntary contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.024341415471357486,5,3.411764706,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
He made a voluntary contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.00036480649962800094,6,3.411764706,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
He made a voluntary contribution.,He made a well-written contribution.,contribution,contribution,Different Sense,0.0,0,2.857142857,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
He made a voluntary contribution.,He made a well-written contribution.,contribution,contribution,Different Sense,0.010849493917764352,1,2.857142857,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
He made a voluntary contribution.,He made a well-written contribution.,contribution,contribution,Different Sense,0.020493974783606372,2,2.857142857,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
He made a voluntary contribution.,He made a well-written contribution.,contribution,contribution,Different Sense,0.13808986468617546,3,2.857142857,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
He made a voluntary contribution.,He made a well-written contribution.,contribution,contribution,Different Sense,0.02291160979243645,4,2.857142857,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
He made a voluntary contribution.,He made a well-written contribution.,contribution,contribution,Different Sense,0.016790857582502317,5,2.857142857,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
He made a voluntary contribution.,He made a well-written contribution.,contribution,contribution,Different Sense,0.000310805880846976,6,2.857142857,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
He made a charitable contribution.,He made a voluntary contribution.,contribution,contribution,Same Sense,0.0,0,3.875,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
He made a charitable contribution.,He made a voluntary contribution.,contribution,contribution,Same Sense,0.012054528155130861,1,3.875,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
He made a charitable contribution.,He made a voluntary contribution.,contribution,contribution,Same Sense,0.023238495735432796,2,3.875,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
He made a charitable contribution.,He made a voluntary contribution.,contribution,contribution,Same Sense,0.12256529743527711,3,3.875,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
He made a charitable contribution.,He made a voluntary contribution.,contribution,contribution,Same Sense,0.03411072572674856,4,3.875,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
He made a charitable contribution.,He made a voluntary contribution.,contribution,contribution,Same Sense,0.02470047077519033,5,3.875,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
He made a charitable contribution.,He made a voluntary contribution.,contribution,contribution,Same Sense,0.00031746129826293323,6,3.875,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
He made a scholarly contribution.,He made a well-written contribution.,contribution,contribution,Same Sense,0.0,0,3.076923077,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
He made a scholarly contribution.,He made a well-written contribution.,contribution,contribution,Same Sense,0.030284117544534195,1,3.076923077,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
He made a scholarly contribution.,He made a well-written contribution.,contribution,contribution,Same Sense,0.041046390240225716,2,3.076923077,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
He made a scholarly contribution.,He made a well-written contribution.,contribution,contribution,Same Sense,0.11693119828936649,3,3.076923077,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
He made a scholarly contribution.,He made a well-written contribution.,contribution,contribution,Same Sense,0.042731619585580694,4,3.076923077,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
He made a scholarly contribution.,He made a well-written contribution.,contribution,contribution,Same Sense,0.03250034246305478,5,3.076923077,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
He made a scholarly contribution.,He made a well-written contribution.,contribution,contribution,Same Sense,0.00048478670297391613,6,3.076923077,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
That was the noble count.,That was the final count.,count,count,Different Sense,4.711538714730068e-09,0,0.142857143,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
That was the noble count.,That was the final count.,count,count,Different Sense,0.019763165250413217,1,0.142857143,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
That was the noble count.,That was the final count.,count,count,Different Sense,0.03456581618397603,2,0.142857143,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
That was the noble count.,That was the final count.,count,count,Different Sense,0.21476205360712253,3,0.142857143,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
That was the noble count.,That was the final count.,count,count,Different Sense,0.07476163013619963,4,0.142857143,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
That was the noble count.,That was the final count.,count,count,Different Sense,0.051994954190875076,5,0.142857143,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
That was the noble count.,That was the final count.,count,count,Different Sense,0.0007779771732477903,6,0.142857143,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
That was the noble count.,That was the correct count.,count,count,Different Sense,4.711538714730068e-09,0,0.375,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
That was the noble count.,That was the correct count.,count,count,Different Sense,0.019881249482233243,1,0.375,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
That was the noble count.,That was the correct count.,count,count,Different Sense,0.037198757729645426,2,0.375,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
That was the noble count.,That was the correct count.,count,count,Different Sense,0.21821483556749177,3,0.375,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
That was the noble count.,That was the correct count.,count,count,Different Sense,0.10244374482241547,4,0.375,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
That was the noble count.,That was the correct count.,count,count,Different Sense,0.06323782707881553,5,0.375,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
That was the noble count.,That was the correct count.,count,count,Different Sense,0.0009947973691902812,6,0.375,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
That was the vengeful count.,That was the final count.,count,count,Different Sense,4.711538714730068e-09,0,0.75,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
That was the vengeful count.,That was the final count.,count,count,Different Sense,0.015012553847758348,1,0.75,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
That was the vengeful count.,That was the final count.,count,count,Different Sense,0.0336073024024266,2,0.75,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
That was the vengeful count.,That was the final count.,count,count,Different Sense,0.23570133476485644,3,0.75,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
That was the vengeful count.,That was the final count.,count,count,Different Sense,0.08407307932008878,4,0.75,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
That was the vengeful count.,That was the final count.,count,count,Different Sense,0.07427067156764244,5,0.75,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
That was the vengeful count.,That was the final count.,count,count,Different Sense,0.0010938787008331063,6,0.75,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
That was the vengeful count.,That was the correct count.,count,count,Different Sense,4.711538714730068e-09,0,0.9375,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
That was the vengeful count.,That was the correct count.,count,count,Different Sense,0.029331493099359673,1,0.9375,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
That was the vengeful count.,That was the correct count.,count,count,Different Sense,0.05118016498909794,2,0.9375,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
That was the vengeful count.,That was the correct count.,count,count,Different Sense,0.22386187552578507,3,0.9375,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
That was the vengeful count.,That was the correct count.,count,count,Different Sense,0.1021320748422333,4,0.9375,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
That was the vengeful count.,That was the correct count.,count,count,Different Sense,0.07333925139781405,5,0.9375,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
That was the vengeful count.,That was the correct count.,count,count,Different Sense,0.0011783462086508711,6,0.9375,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
That was the noble count.,That was the vengeful count.,count,count,Same Sense,4.711538714730068e-09,0,3.0,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
That was the noble count.,That was the vengeful count.,count,count,Same Sense,0.023492284835887167,1,3.0,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
That was the noble count.,That was the vengeful count.,count,count,Same Sense,0.03784677883003573,2,3.0,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
That was the noble count.,That was the vengeful count.,count,count,Same Sense,0.12018816247866315,3,3.0,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
That was the noble count.,That was the vengeful count.,count,count,Same Sense,0.07557079254405308,4,3.0,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
That was the noble count.,That was the vengeful count.,count,count,Same Sense,0.031882520719020424,5,3.0,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
That was the noble count.,That was the vengeful count.,count,count,Same Sense,0.00037373751611813333,6,3.0,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
That was the final count.,That was the correct count.,count,count,Same Sense,4.711538714730068e-09,0,3.416666667,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
That was the final count.,That was the correct count.,count,count,Same Sense,0.016564854580890853,1,3.416666667,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
That was the final count.,That was the correct count.,count,count,Same Sense,0.02021065765030594,2,3.416666667,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
That was the final count.,That was the correct count.,count,count,Same Sense,0.08165418823466675,3,3.416666667,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
That was the final count.,That was the correct count.,count,count,Same Sense,0.029116027185789206,4,3.416666667,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
That was the final count.,That was the correct count.,count,count,Same Sense,0.0212735621017629,5,3.416666667,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
That was the final count.,That was the correct count.,count,count,Same Sense,0.0002494156710273199,6,3.416666667,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was an introductory course.,It was a charted course.,course,course,Different Sense,0.0,0,1.25,6,7,1,14067712,EleutherAI/pythia-14m,step143000,143000
It was an introductory course.,It was a charted course.,course,course,Different Sense,0.01314991995924275,1,1.25,6,7,1,14067712,EleutherAI/pythia-14m,step143000,143000
It was an introductory course.,It was a charted course.,course,course,Different Sense,0.037533641121771155,2,1.25,6,7,1,14067712,EleutherAI/pythia-14m,step143000,143000
It was an introductory course.,It was a charted course.,course,course,Different Sense,0.14425618706810028,3,1.25,6,7,1,14067712,EleutherAI/pythia-14m,step143000,143000
It was an introductory course.,It was a charted course.,course,course,Different Sense,0.03448715755840415,4,1.25,6,7,1,14067712,EleutherAI/pythia-14m,step143000,143000
It was an introductory course.,It was a charted course.,course,course,Different Sense,0.017416912222363412,5,1.25,6,7,1,14067712,EleutherAI/pythia-14m,step143000,143000
It was an introductory course.,It was a charted course.,course,course,Different Sense,0.00024280962216371993,6,1.25,6,7,1,14067712,EleutherAI/pythia-14m,step143000,143000
It was an introductory course.,It was a collision course.,course,course,Different Sense,0.0,0,1.375,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was an introductory course.,It was a collision course.,course,course,Different Sense,0.004217125150301371,1,1.375,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was an introductory course.,It was a collision course.,course,course,Different Sense,0.03258790229992958,2,1.375,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was an introductory course.,It was a collision course.,course,course,Different Sense,0.49200055917635677,3,1.375,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was an introductory course.,It was a collision course.,course,course,Different Sense,0.0626220897305011,4,1.375,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was an introductory course.,It was a collision course.,course,course,Different Sense,0.034352237830653776,5,1.375,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was an introductory course.,It was a collision course.,course,course,Different Sense,0.0006083940212168182,6,1.375,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a pass-fail course.,It was a charted course.,course,course,Different Sense,0.0,0,0.7,8,7,1,14067712,EleutherAI/pythia-14m,step143000,143000
It was a pass-fail course.,It was a charted course.,course,course,Different Sense,0.0481632136367145,1,0.7,8,7,1,14067712,EleutherAI/pythia-14m,step143000,143000
It was a pass-fail course.,It was a charted course.,course,course,Different Sense,0.05680859922772996,2,0.7,8,7,1,14067712,EleutherAI/pythia-14m,step143000,143000
It was a pass-fail course.,It was a charted course.,course,course,Different Sense,0.22801224117268926,3,0.7,8,7,1,14067712,EleutherAI/pythia-14m,step143000,143000
It was a pass-fail course.,It was a charted course.,course,course,Different Sense,0.04740933313562834,4,0.7,8,7,1,14067712,EleutherAI/pythia-14m,step143000,143000
It was a pass-fail course.,It was a charted course.,course,course,Different Sense,0.029624918205707007,5,0.7,8,7,1,14067712,EleutherAI/pythia-14m,step143000,143000
It was a pass-fail course.,It was a charted course.,course,course,Different Sense,0.000509203503748501,6,0.7,8,7,1,14067712,EleutherAI/pythia-14m,step143000,143000
It was a pass-fail course.,It was a collision course.,course,course,Different Sense,0.0,0,1.111111111,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was a pass-fail course.,It was a collision course.,course,course,Different Sense,0.05118360882484996,1,1.111111111,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was a pass-fail course.,It was a collision course.,course,course,Different Sense,0.07622290255990682,2,1.111111111,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was a pass-fail course.,It was a collision course.,course,course,Different Sense,0.19639635402576716,3,1.111111111,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was a pass-fail course.,It was a collision course.,course,course,Different Sense,0.07454290050281298,4,1.111111111,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was a pass-fail course.,It was a collision course.,course,course,Different Sense,0.027810831201154906,5,1.111111111,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was a pass-fail course.,It was a collision course.,course,course,Different Sense,0.0005380885333081675,6,1.111111111,8,6,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was an introductory course.,It was a pass-fail course.,course,course,Same Sense,0.0,0,3.909090909,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was an introductory course.,It was a pass-fail course.,course,course,Same Sense,0.05126730296993098,1,3.909090909,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was an introductory course.,It was a pass-fail course.,course,course,Same Sense,0.08544186887268335,2,3.909090909,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was an introductory course.,It was a pass-fail course.,course,course,Same Sense,0.3031032497951127,3,3.909090909,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was an introductory course.,It was a pass-fail course.,course,course,Same Sense,0.0588700139572047,4,3.909090909,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was an introductory course.,It was a pass-fail course.,course,course,Same Sense,0.025155978148405866,5,3.909090909,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was an introductory course.,It was a pass-fail course.,course,course,Same Sense,0.0003905086983487793,6,3.909090909,6,8,2,14067712,EleutherAI/pythia-14m,step143000,143000
It was a charted course.,It was a collision course.,course,course,Same Sense,0.0,0,2.222222222,7,6,1,14067712,EleutherAI/pythia-14m,step143000,143000
It was a charted course.,It was a collision course.,course,course,Same Sense,0.011972266396503506,1,2.222222222,7,6,1,14067712,EleutherAI/pythia-14m,step143000,143000
It was a charted course.,It was a collision course.,course,course,Same Sense,0.03069956650000849,2,2.222222222,7,6,1,14067712,EleutherAI/pythia-14m,step143000,143000
It was a charted course.,It was a collision course.,course,course,Same Sense,0.3031013468572151,3,2.222222222,7,6,1,14067712,EleutherAI/pythia-14m,step143000,143000
It was a charted course.,It was a collision course.,course,course,Same Sense,0.06348709909919525,4,2.222222222,7,6,1,14067712,EleutherAI/pythia-14m,step143000,143000
It was a charted course.,It was a collision course.,course,course,Same Sense,0.03383857089112852,5,2.222222222,7,6,1,14067712,EleutherAI/pythia-14m,step143000,143000
It was a charted course.,It was a collision course.,course,course,Same Sense,0.000715697084279654,6,2.222222222,7,6,1,14067712,EleutherAI/pythia-14m,step143000,143000
It was a dinner date.,It was an expiration date.,date,date,Different Sense,3.848019902719102e-09,0,1.25,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a dinner date.,It was an expiration date.,date,date,Different Sense,0.04431484274944952,1,1.25,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a dinner date.,It was an expiration date.,date,date,Different Sense,0.07119718807818498,2,1.25,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a dinner date.,It was an expiration date.,date,date,Different Sense,0.3425061535606094,3,1.25,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a dinner date.,It was an expiration date.,date,date,Different Sense,0.10052135659621042,4,1.25,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a dinner date.,It was an expiration date.,date,date,Different Sense,0.04810785371436954,5,1.25,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a dinner date.,It was an expiration date.,date,date,Different Sense,0.0008679219255771642,6,1.25,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a dinner date.,It was a historical date.,date,date,Different Sense,3.848019902719102e-09,0,1.176470588,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a dinner date.,It was a historical date.,date,date,Different Sense,0.029330697520993043,1,1.176470588,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a dinner date.,It was a historical date.,date,date,Different Sense,0.05080171595212879,2,1.176470588,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a dinner date.,It was a historical date.,date,date,Different Sense,0.4384643176870623,3,1.176470588,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a dinner date.,It was a historical date.,date,date,Different Sense,0.0607609233990003,4,1.176470588,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a dinner date.,It was a historical date.,date,date,Different Sense,0.035915181709334165,5,1.176470588,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a dinner date.,It was a historical date.,date,date,Different Sense,0.000676321016864323,6,1.176470588,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a blind date.,It was an expiration date.,date,date,Different Sense,3.848019902719102e-09,0,0.230769231,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a blind date.,It was an expiration date.,date,date,Different Sense,0.015331146766194736,1,0.230769231,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a blind date.,It was an expiration date.,date,date,Different Sense,0.03717205655685407,2,0.230769231,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a blind date.,It was an expiration date.,date,date,Different Sense,0.30508897960707926,3,0.230769231,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a blind date.,It was an expiration date.,date,date,Different Sense,0.052086971885178746,4,0.230769231,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a blind date.,It was an expiration date.,date,date,Different Sense,0.03737028360091199,5,0.230769231,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
It was a blind date.,It was an expiration date.,date,date,Different Sense,0.0005216210331651094,6,0.230769231,6,6,0,14067712,EleutherAI/pythia-14m,step143000,143000
