item,object,implicit_sentence,sentence_text,explicit_sentence,explicit_text,match,dataset,last_word,log_prob,model,checkpoint,n_params
28,cheesecake,a,There was cheesecake for the party.,a,The cheesecake was whole.,match,pecher2006,whole,-16.186072840351,EleutherAI/pythia-1.4b,8,1414647808
28,cheesecake,a,There was cheesecake for the party.,b,The cheesecake was sliced.,mismatch,pecher2006,sliced,-15.227103141316976,EleutherAI/pythia-1.4b,8,1414647808
36,chicken,a,There was a chicken in the coop.,a,The chicken was alive.,match,pecher2006,alive,-14.742718777001716,EleutherAI/pythia-1.4b,8,1414647808
36,chicken,a,There was a chicken in the coop.,b,The chicken was plucked.,mismatch,pecher2006,plucked,-30.621045972912622,EleutherAI/pythia-1.4b,8,1414647808
54,cigarette,a,There was a cigarette in the box.,a,The cigarette was intact.,match,pecher2006,intact,-15.62502289816982,EleutherAI/pythia-1.4b,8,1414647808
54,cigarette,a,There was a cigarette in the box.,b,The cigarette was crushed.,mismatch,pecher2006,crushed,-14.984855178767917,EleutherAI/pythia-1.4b,8,1414647808
7,coat,a,There was a coat on the rack.,a,The coat was hanging.,match,pecher2006,hanging,-17.18026060087892,EleutherAI/pythia-1.4b,8,1414647808
7,coat,a,There was a coat on the rack.,b,The coat was crumpled.,mismatch,pecher2006,crumpled,-49.0647130815051,EleutherAI/pythia-1.4b,8,1414647808
55,corn,a,There was corn in the field.,a,The corn was on the cob,match,pecher2006,on the cob,-40.91279875796103,EleutherAI/pythia-1.4b,8,1414647808
55,corn,a,There was corn in the field.,b,The corn was off the cob.,mismatch,pecher2006,off the cob,-40.823695192809545,EleutherAI/pythia-1.4b,8,1414647808
18,cucumber,a,There was a cucumber in the fridge.,a,The cucumber was whole.,match,pecher2006,whole,-16.327175659502704,EleutherAI/pythia-1.4b,8,1414647808
18,cucumber,a,There was a cucumber in the fridge.,b,The cucumber was sliced.,mismatch,pecher2006,sliced,-14.69974785812177,EleutherAI/pythia-1.4b,8,1414647808
56,eagle,a,There was an eagle in the nest.,a,The eagle's wings were folded.,match,pecher2006,folded,-15.540437680468647,EleutherAI/pythia-1.4b,8,1414647808
56,eagle,a,There was an eagle in the nest.,b,The eagle's wings were outstretched.,mismatch,pecher2006,outstretched,-47.5325485546024,EleutherAI/pythia-1.4b,8,1414647808
41,egg,a,There was an egg in the refrigerator.,a,The egg was whole.,match,pecher2006,whole,-16.23760853227505,EleutherAI/pythia-1.4b,8,1414647808
41,egg,a,There was an egg in the refrigerator.,b,The egg was frying.,mismatch,pecher2006,frying,-15.205960300996916,EleutherAI/pythia-1.4b,8,1414647808
48,fish,a,There was a fish in the pond.,a,The fish was whole.,match,pecher2006,whole,-16.322444113615113,EleutherAI/pythia-1.4b,8,1414647808
48,fish,a,There was a fish in the pond.,b,The fish was filetted.,mismatch,pecher2006,filetted,-47.91431149170203,EleutherAI/pythia-1.4b,8,1414647808
22,frog,a,There was a frog in the field.,a,The frog's legs were folded.,match,pecher2006,folded,-16.114722088772602,EleutherAI/pythia-1.4b,8,1414647808
22,frog,a,There was a frog in the field.,b,The frog's legs were outstretched.,mismatch,pecher2006,outstretched,-47.534705881826376,EleutherAI/pythia-1.4b,8,1414647808
13,garbage bag,a,There was a garbage bag in the cupboard.,a,The garbage bag was empty.,match,pecher2006,empty,-17.511566513367107,EleutherAI/pythia-1.4b,8,1414647808
13,garbage bag,a,There was a garbage bag in the cupboard.,b,The garbage bag was full.,mismatch,pecher2006,full,-16.01156415972897,EleutherAI/pythia-1.4b,8,1414647808
14,goose,a,There was a goose in the field.,a,The goose's wings were folded.,match,pecher2006,folded,-15.937626719835784,EleutherAI/pythia-1.4b,8,1414647808
14,goose,a,There was a goose in the field.,b,The goose's wings were outstretched.,mismatch,pecher2006,outstretched,-47.342272465637166,EleutherAI/pythia-1.4b,8,1414647808
37,hockey,a,There was a hockey player on the ice.,a,The hockey player was standing.,match,pecher2006,standing,-16.999494459591006,EleutherAI/pythia-1.4b,8,1414647808
37,hockey,a,There was a hockey player on the ice.,b,The hockey player was sitting.,mismatch,pecher2006,sitting,-16.026046504052207,EleutherAI/pythia-1.4b,8,1414647808
2,horse,a,There was a horse in the stable.,a,The horse was standing.,match,pecher2006,standing,-17.153672041708923,EleutherAI/pythia-1.4b,8,1414647808
2,horse,a,There was a horse in the stable.,b,The horse was sitting.,mismatch,pecher2006,sitting,-15.681374033358436,EleutherAI/pythia-1.4b,8,1414647808
29,hose,a,There was a hose on the wall.,a,The hose was coiled.,match,pecher2006,coiled,-32.680093773409354,EleutherAI/pythia-1.4b,8,1414647808
29,hose,a,There was a hose on the wall.,b,The hose was extended.,mismatch,pecher2006,extended,-15.573873861974358,EleutherAI/pythia-1.4b,8,1414647808
15,ice,a,There was ice in the glass.,a,The ice was shaped into ice cubes.,match,pecher2006,cubes,-15.333281131039259,EleutherAI/pythia-1.4b,8,1414647808
15,ice,a,There was ice in the glass.,b,The ice was shaped into icicles.,mismatch,pecher2006,icicles,-32.43396873087795,EleutherAI/pythia-1.4b,8,1414647808
33,ketchup,a,There was ketchup on the table.,a,The ketchup was in a bottle.,match,pecher2006,bottle,-15.297012004564275,EleutherAI/pythia-1.4b,8,1414647808
33,ketchup,a,There was ketchup on the table.,b,The ketchup was in a dollop.,mismatch,pecher2006,dollop,-32.58379997954497,EleutherAI/pythia-1.4b,8,1414647808
19,lamp,a,There was a lamp on the floor.,a,The lamp was tall.,match,pecher2006,tall,-16.39492724314145,EleutherAI/pythia-1.4b,8,1414647808
19,lamp,a,There was a lamp on the floor.,b,The lamp was short.,mismatch,pecher2006,short,-15.78215305917114,EleutherAI/pythia-1.4b,8,1414647808
49,lemon,a,There was a lemon in the tree.,a,The lemon was whole.,match,pecher2006,whole,-16.03958083895865,EleutherAI/pythia-1.4b,8,1414647808
49,lemon,a,There was a lemon in the tree.,b,The lemon was sliced.,mismatch,pecher2006,sliced,-14.752915339083092,EleutherAI/pythia-1.4b,8,1414647808
38,lime,a,There was a lime in the produce section.,a,The lime was whole.,match,pecher2006,whole,-16.543346917809785,EleutherAI/pythia-1.4b,8,1414647808
38,lime,a,There was a lime in the produce section.,b,The lime was sliced.,mismatch,pecher2006,sliced,-14.793814172143307,EleutherAI/pythia-1.4b,8,1414647808
57,lobster,a,There was a lobster in the sea.,a,The lobster was whole.,match,pecher2006,whole,-16.358410477596664,EleutherAI/pythia-1.4b,8,1414647808
57,lobster,a,There was a lobster in the sea.,b,The lobster was in pieces.,mismatch,pecher2006,pieces,-16.619485693264433,EleutherAI/pythia-1.4b,8,1414647808
20,map,a,There was a map in the glove compartment.,a,The map was folded.,match,pecher2006,folded,-16.500139274976103,EleutherAI/pythia-1.4b,8,1414647808
20,map,a,There was a map in the glove compartment.,b,The map was spread out.,mismatch,pecher2006,spread out,-30.31635875251149,EleutherAI/pythia-1.4b,8,1414647808
8,match,a,There was a match in the box.,a,The match was fresh.,match,pecher2006,fresh,-15.78775418361515,EleutherAI/pythia-1.4b,8,1414647808
8,match,a,There was a match in the box.,b,The match was burned.,mismatch,pecher2006,burned,-16.89118381038409,EleutherAI/pythia-1.4b,8,1414647808
42,mushroom,a,There was a mushroom in the forest.,a,The mushroom was whole.,match,pecher2006,whole,-16.410144301264367,EleutherAI/pythia-1.4b,8,1414647808
42,mushroom,a,There was a mushroom in the forest.,b,The mushroom was sliced.,mismatch,pecher2006,sliced,-14.804394549879794,EleutherAI/pythia-1.4b,8,1414647808
43,newspaper,a,There was a newspaper on the driveway.,a,The newspaper was rolled up.,match,pecher2006,rolled up,-33.02862423413186,EleutherAI/pythia-1.4b,8,1414647808
43,newspaper,a,There was a newspaper on the driveway.,b,The newspaper was flat.,mismatch,pecher2006,flat,-15.249248961336155,EleutherAI/pythia-1.4b,8,1414647808
50,onion,a,There was an onion in the basket.,a,The onion was whole.,match,pecher2006,whole,-16.589219498363605,EleutherAI/pythia-1.4b,8,1414647808
50,onion,a,There was an onion in the basket.,b,The onion was sliced.,mismatch,pecher2006,sliced,-14.801806480874763,EleutherAI/pythia-1.4b,8,1414647808
9,owl,a,There was an owl in the barn.,a,The owl's wings were folded.,match,pecher2006,folded,-15.904427199638294,EleutherAI/pythia-1.4b,8,1414647808
9,owl,a,There was an owl in the barn.,b,The owl's wings were outstretched.,mismatch,pecher2006,outstretched,-47.307501661593406,EleutherAI/pythia-1.4b,8,1414647808
23,paint,a,There was paint in the store.,a,The paint was in a can.,match,pecher2006,can,-15.626712390336017,EleutherAI/pythia-1.4b,8,1414647808
23,paint,a,There was paint in the store.,b,The paint was in a smear.,mismatch,pecher2006,smear,-16.37898375848069,EleutherAI/pythia-1.4b,8,1414647808
44,pineapple,a,There was a pineapple on the plant.,a,The pineapple was whole.,match,pecher2006,whole,-16.5953682556291,EleutherAI/pythia-1.4b,8,1414647808
44,pineapple,a,There was a pineapple on the plant.,b,The pineapple was in chunks.,mismatch,pecher2006,chunks,-16.020193588157042,EleutherAI/pythia-1.4b,8,1414647808
10,pumpkin,a,There was a pumpkin on the cart.,a,The pumpkin was whole.,match,pecher2006,whole,-16.64939554763567,EleutherAI/pythia-1.4b,8,1414647808
10,pumpkin,a,There was a pumpkin on the cart.,b,The pumpkin was carved.,mismatch,pecher2006,carved,-15.547549478860343,EleutherAI/pythia-1.4b,8,1414647808
45,sailboat,a,There was a sailboat on the trailer.,a,The sailboat's sails were down.,match,pecher2006,down,-16.472981239676358,EleutherAI/pythia-1.4b,8,1414647808
45,sailboat,a,There was a sailboat on the trailer.,b,The sailboat's sails were up.,mismatch,pecher2006,up,-16.047783713677873,EleutherAI/pythia-1.4b,8,1414647808
3,scarf,a,There was a scarf on the rack.,a,The scarf was hanging.,match,pecher2006,hanging,-17.115158926978616,EleutherAI/pythia-1.4b,8,1414647808
3,scarf,a,There was a scarf on the rack.,b,The scarf was crumpled.,mismatch,pecher2006,crumpled,-49.511257131902184,EleutherAI/pythia-1.4b,8,1414647808
58,shirt,a,There was a shirt on the hanger.,a,The shirt was hanging.,match,pecher2006,hanging,-17.02328992660187,EleutherAI/pythia-1.4b,8,1414647808
58,shirt,a,There was a shirt on the hanger.,b,The shirt was folded.,mismatch,pecher2006,folded,-16.75148446194939,EleutherAI/pythia-1.4b,8,1414647808
4,shoelace,a,There was a shoelace in the package.,a,The shoelace was coiled.,match,pecher2006,coiled,-33.63499921750861,EleutherAI/pythia-1.4b,8,1414647808
4,shoelace,a,There was a shoelace in the package.,b,The shoelace was tied.,mismatch,pecher2006,tied,-15.118657749051184,EleutherAI/pythia-1.4b,8,1414647808
30,soap,a,There was soap in the dish.,a,The soap was in a bar.,match,pecher2006,bar,-15.43208859091515,EleutherAI/pythia-1.4b,8,1414647808
30,soap,a,There was soap in the dish.,b,The soap was in a lather.,mismatch,pecher2006,lather,-32.400460986597565,EleutherAI/pythia-1.4b,8,1414647808
59,spaghetti,a,There was spaghetti in the box.,a,The spaghetti was straight.,match,pecher2006,straight,-15.034771450150163,EleutherAI/pythia-1.4b,8,1414647808
59,spaghetti,a,There was spaghetti in the box.,b,The spaghetti was curvy.,mismatch,pecher2006,curvy,-28.930635299027678,EleutherAI/pythia-1.4b,8,1414647808
11,squid,a,There was a squid in the water.,a,The squid was alive.,match,pecher2006,alive,-15.045717856180252,EleutherAI/pythia-1.4b,8,1414647808
11,squid,a,There was a squid in the water.,b,The squid was cooked.,mismatch,pecher2006,cooked,-17.890958949989233,EleutherAI/pythia-1.4b,8,1414647808
5,staple,a,There was a staple in the machine.,a,The staple was U-shaped.,match,pecher2006,U-shaped,-45.45126955890162,EleutherAI/pythia-1.4b,8,1414647808
5,staple,a,There was a staple in the machine.,b,The staple was clamped inward.,mismatch,pecher2006,inward,-16.053924198487024,EleutherAI/pythia-1.4b,8,1414647808
26,sugar,a,There was sugar on the table.,a,The sugar was in a dispenser.,match,pecher2006,dispenser,-32.109276499098236,EleutherAI/pythia-1.4b,8,1414647808
26,sugar,a,There was sugar on the table.,b,The sugar was in a heap.,mismatch,pecher2006,heap,-15.004370501102326,EleutherAI/pythia-1.4b,8,1414647808
16,swiss knife,a,There was a swiss knife in his pocket.,a,The swiss knife was closed.,match,pecher2006,closed,-14.70724910970354,EleutherAI/pythia-1.4b,8,1414647808
16,swiss knife,a,There was a swiss knife in his pocket.,b,The swiss knife was open.,mismatch,pecher2006,open,-15.180048693608875,EleutherAI/pythia-1.4b,8,1414647808
31,tape,a,There was tape on the shelf.,a,There tape was on a roll.,match,pecher2006,on a roll,-45.792469360995824,EleutherAI/pythia-1.4b,8,1414647808
31,tape,a,There was tape on the shelf.,b,The tape was in a strip.,mismatch,pecher2006,in a strip,-42.67863130113039,EleutherAI/pythia-1.4b,8,1414647808
27,tinfoil,a,There was tinfoil in the drawer.,a,The tinfoil was rolled up.,match,pecher2006,rolled up,-32.73614641543971,EleutherAI/pythia-1.4b,8,1414647808
27,tinfoil,a,There was tinfoil in the drawer.,b,The tinfoil was crumpled up.,mismatch,pecher2006,crumpled up,-66.35639919266754,EleutherAI/pythia-1.4b,8,1414647808
60,tissue,a,There was a tissue in the box.,a,The tissue was rectangular.,match,pecher2006,rectangular,-16.51198558343411,EleutherAI/pythia-1.4b,8,1414647808
60,tissue,a,There was a tissue in the box.,b,The tissue was balled up.,mismatch,pecher2006,balled up,-48.690055066422545,EleutherAI/pythia-1.4b,8,1414647808
46,tomato,a,There was a tomato on the vine.,a,The tomato was whole.,match,pecher2006,whole,-16.66425760410074,EleutherAI/pythia-1.4b,8,1414647808
46,tomato,a,There was a tomato on the vine.,b,The tomato was sliced.,mismatch,pecher2006,sliced,-14.887148514551429,EleutherAI/pythia-1.4b,8,1414647808
51,towel,a,There was a towel on the floor.,a,The towel was crumpled.,match,pecher2006,crumpled,-49.503871442773274,EleutherAI/pythia-1.4b,8,1414647808
51,towel,a,There was a towel on the floor.,b,The towel was hanging.,mismatch,pecher2006,hanging,-17.253918638769484,EleutherAI/pythia-1.4b,8,1414647808
17,umbrella,a,There was an umbrella in her bag.,a,The umbrella was closed.,match,pecher2006,closed,-14.430062595418454,EleutherAI/pythia-1.4b,8,1414647808
17,umbrella,a,There was an umbrella in her bag.,b,The umbrella was open.,mismatch,pecher2006,open,-14.873436674284902,EleutherAI/pythia-1.4b,8,1414647808
24,walnut,a,There was a walnut on the tree.,a,The walnut was whole.,match,pecher2006,whole,-16.800118314818548,EleutherAI/pythia-1.4b,8,1414647808
24,walnut,a,There was a walnut on the tree.,b,The walnut was chopped.,mismatch,pecher2006,chopped,-14.788987622273906,EleutherAI/pythia-1.4b,8,1414647808
52,watermelon,a,There was a watermelon in the garden.,a,The watermelon was whole.,match,pecher2006,whole,-16.193102132805972,EleutherAI/pythia-1.4b,8,1414647808
52,watermelon,a,There was a watermelon in the garden.,b,The watermelon was sliced.,mismatch,pecher2006,sliced,-14.604700697294932,EleutherAI/pythia-1.4b,8,1414647808
6,wheat,a,There was wheat in the field.,a,The wheat was in stalks.,match,pecher2006,stalks,-31.824979562336157,EleutherAI/pythia-1.4b,8,1414647808
6,wheat,a,There was wheat in the field.,b,The wheat was in grains.,mismatch,pecher2006,grains,-16.44656604582834,EleutherAI/pythia-1.4b,8,1414647808
34,wool,a,There was wool in the basket.,a,The wool was in a ball.,match,pecher2006,in a ball,-42.09442413416774,EleutherAI/pythia-1.4b,8,1414647808
34,wool,a,There was wool in the basket.,b,The wool was knitted.,mismatch,pecher2006,knitted,-31.988932651974977,EleutherAI/pythia-1.4b,8,1414647808
25,zodiac,a,There was a zodiac in the ocean.,a,The zodiac was deflated.,match,pecher2006,deflated,-33.09074431244572,EleutherAI/pythia-1.4b,8,1414647808
25,zodiac,a,There was a zodiac in the ocean.,b,The zodiac was inflated.,mismatch,pecher2006,inflated,-15.128369949078813,EleutherAI/pythia-1.4b,8,1414647808
35,airplane,b,There was an airplane in the sky.,a,The airplane's wheels were down.,mismatch,pecher2006,down,-16.442468754054,EleutherAI/pythia-1.4b,8,1414647808
35,airplane,b,There was an airplane in the sky.,b,The airplane's wheels were retracted.,match,pecher2006,retracted,-31.165100022369778,EleutherAI/pythia-1.4b,8,1414647808
53,apple,b,There was apple in the salad.,a,The apple was whole.,mismatch,pecher2006,whole,-16.46128910863851,EleutherAI/pythia-1.4b,8,1414647808
53,apple,b,There was apple in the salad.,b,The apple was sliced.,match,pecher2006,sliced,-15.15716811959005,EleutherAI/pythia-1.4b,8,1414647808
1,apple pie,b,There was apple pie on the plate.,a,The apple pie was whole.,mismatch,pecher2006,whole,-16.826255623174035,EleutherAI/pythia-1.4b,8,1414647808
1,apple pie,b,There was apple pie on the plate.,b,The apple pie was sliced.,match,pecher2006,sliced,-15.26428574378122,EleutherAI/pythia-1.4b,8,1414647808
21,avocado,b,There was avocado in the dish.,a,The avocado was whole.,mismatch,pecher2006,whole,-16.47677582749943,EleutherAI/pythia-1.4b,8,1414647808
21,avocado,b,There was avocado in the dish.,b,The avocado was sliced.,match,pecher2006,sliced,-14.907531889440904,EleutherAI/pythia-1.4b,8,1414647808
39,balloon,b,There was a balloon in the air.,a,The balloon was deflated.,mismatch,pecher2006,deflated,-32.52596980809223,EleutherAI/pythia-1.4b,8,1414647808
39,balloon,b,There was a balloon in the air.,b,The balloon was inflated.,match,pecher2006,inflated,-15.045353276341848,EleutherAI/pythia-1.4b,8,1414647808
32,banana,b,There was banana on the pancake.,a,The banana was whole.,mismatch,pecher2006,whole,-16.64547847336218,EleutherAI/pythia-1.4b,8,1414647808
32,banana,b,There was banana on the pancake.,b,The banana was sliced.,match,pecher2006,sliced,-15.17616048861989,EleutherAI/pythia-1.4b,8,1414647808
47,book,b,There was a book on the photocopier.,a,The book was closed.,mismatch,pecher2006,closed,-14.336066488901675,EleutherAI/pythia-1.4b,8,1414647808
47,book,b,There was a book on the photocopier.,b,The book was open.,match,pecher2006,open,-15.4160432603527,EleutherAI/pythia-1.4b,8,1414647808
40,bread,b,There was bread in the toaster.,a,The bread was in a loaf.,mismatch,pecher2006,loaf,-14.83531568278902,EleutherAI/pythia-1.4b,8,1414647808
40,bread,b,There was bread in the toaster.,b,The bread was in a slice.,match,pecher2006,slice,-14.407352607427045,EleutherAI/pythia-1.4b,8,1414647808
12,carrot,b,There was carrot in the curry.,a,The carrot was whole.,mismatch,pecher2006,whole,-16.107201609916064,EleutherAI/pythia-1.4b,8,1414647808
12,carrot,b,There was carrot in the curry.,b,The carrot was sliced.,match,pecher2006,sliced,-14.850253345575238,EleutherAI/pythia-1.4b,8,1414647808
28,cheesecake,b,There was cheesecake for the guest.,a,The cheesecake was whole.,mismatch,pecher2006,whole,-16.185617517653647,EleutherAI/pythia-1.4b,8,1414647808
28,cheesecake,b,There was cheesecake for the guest.,b,The cheesecake was sliced.,match,pecher2006,sliced,-15.155589985532556,EleutherAI/pythia-1.4b,8,1414647808
36,chicken,b,There was chicken in the oven.,a,The chicken was alive.,mismatch,pecher2006,alive,-14.9260083530826,EleutherAI/pythia-1.4b,8,1414647808
36,chicken,b,There was chicken in the oven.,b,The chicken was plucked.,match,pecher2006,plucked,-30.81612099217898,EleutherAI/pythia-1.4b,8,1414647808
54,cigarette,b,There was a cigarette in the ashtray.,a,The cigarette was intact.,mismatch,pecher2006,intact,-15.526694083444056,EleutherAI/pythia-1.4b,8,1414647808
54,cigarette,b,There was a cigarette in the ashtray.,b,The cigarette was crushed.,match,pecher2006,crushed,-15.326667306663865,EleutherAI/pythia-1.4b,8,1414647808
7,coat,b,There was a coat on the floor.,a,The coat was hanging.,mismatch,pecher2006,hanging,-17.10360171795243,EleutherAI/pythia-1.4b,8,1414647808
7,coat,b,There was a coat on the floor.,b,The coat was crumpled.,match,pecher2006,crumpled,-49.399812352165014,EleutherAI/pythia-1.4b,8,1414647808
55,corn,b,There was corn in the cooking pot.,a,The corn was on the cob,mismatch,pecher2006,on the cob,-41.085538129622684,EleutherAI/pythia-1.4b,8,1414647808
55,corn,b,There was corn in the cooking pot.,b,The corn was off the cob.,match,pecher2006,off the cob,-41.03923759949053,EleutherAI/pythia-1.4b,8,1414647808
18,cucumber,b,There was cucumber in the salad.,a,The cucumber was whole.,mismatch,pecher2006,whole,-16.14753506896864,EleutherAI/pythia-1.4b,8,1414647808
18,cucumber,b,There was cucumber in the salad.,b,The cucumber was sliced.,match,pecher2006,sliced,-14.643255079796623,EleutherAI/pythia-1.4b,8,1414647808
56,eagle,b,There was an eagle in the sky.,a,The eagle's wings were folded.,mismatch,pecher2006,folded,-15.459026548876999,EleutherAI/pythia-1.4b,8,1414647808
56,eagle,b,There was an eagle in the sky.,b,The eagle's wings were outstretched.,match,pecher2006,outstretched,-47.45911059499408,EleutherAI/pythia-1.4b,8,1414647808
41,egg,b,There was an egg in the skillet.,a,The egg was whole.,mismatch,pecher2006,whole,-16.16279055773809,EleutherAI/pythia-1.4b,8,1414647808
41,egg,b,There was an egg in the skillet.,b,The egg was frying.,match,pecher2006,frying,-15.196942882574428,EleutherAI/pythia-1.4b,8,1414647808
48,fish,b,There was fish in the oven.,a,The fish was whole.,mismatch,pecher2006,whole,-16.10510482056213,EleutherAI/pythia-1.4b,8,1414647808
48,fish,b,There was fish in the oven.,b,The fish was filetted.,match,pecher2006,filetted,-48.2798943816822,EleutherAI/pythia-1.4b,8,1414647808
22,frog,b,There was a frog in the pool.,a,The frog's legs were folded.,mismatch,pecher2006,folded,-16.246701626138517,EleutherAI/pythia-1.4b,8,1414647808
22,frog,b,There was a frog in the pool.,b,The frog's legs were outstretched.,match,pecher2006,outstretched,-47.438417674247624,EleutherAI/pythia-1.4b,8,1414647808
13,garbage bag,b,There was a garbage bag in the dumpster.,a,The garbage bag was empty.,mismatch,pecher2006,empty,-17.384804362126168,EleutherAI/pythia-1.4b,8,1414647808
13,garbage bag,b,There was a garbage bag in the dumpster.,b,The garbage bag was full.,match,pecher2006,full,-15.941021010073406,EleutherAI/pythia-1.4b,8,1414647808
14,goose,b,There was a goose in the sky.,a,The goose's wings were folded.,mismatch,pecher2006,folded,-15.93983084620438,EleutherAI/pythia-1.4b,8,1414647808
14,goose,b,There was a goose in the sky.,b,The goose's wings were outstretched.,match,pecher2006,outstretched,-47.166360360402116,EleutherAI/pythia-1.4b,8,1414647808
37,hockey,b,There was a hockey player on the bench.,a,The hockey player was standing.,mismatch,pecher2006,standing,-17.017941922617087,EleutherAI/pythia-1.4b,8,1414647808
37,hockey,b,There was a hockey player on the bench.,b,The hockey player was sitting.,match,pecher2006,sitting,-15.891446032297775,EleutherAI/pythia-1.4b,8,1414647808
2,horse,b,There was a horse in the arena.,a,The horse was standing.,mismatch,pecher2006,standing,-17.2283469224879,EleutherAI/pythia-1.4b,8,1414647808
2,horse,b,There was a horse in the arena.,b,The horse was sitting.,match,pecher2006,sitting,-15.789589649923501,EleutherAI/pythia-1.4b,8,1414647808
29,hose,b,There was a hose on the lawn.,a,The hose was coiled.,mismatch,pecher2006,coiled,-32.66854750711675,EleutherAI/pythia-1.4b,8,1414647808
29,hose,b,There was a hose on the lawn.,b,The hose was extended.,match,pecher2006,extended,-15.485499508869285,EleutherAI/pythia-1.4b,8,1414647808
15,ice,b,There was ice in the gutter.,a,The ice was shaped into ice cubes.,mismatch,pecher2006,cubes,-15.308420675166824,EleutherAI/pythia-1.4b,8,1414647808
15,ice,b,There was ice in the gutter.,b,The ice was shaped into icicles.,match,pecher2006,icicles,-32.48515618626121,EleutherAI/pythia-1.4b,8,1414647808
33,ketchup,b,There was ketchup on the plate.,a,The ketchup was in a bottle.,mismatch,pecher2006,bottle,-15.204492187562488,EleutherAI/pythia-1.4b,8,1414647808
33,ketchup,b,There was ketchup on the plate.,b,The ketchup was in a dollop.,match,pecher2006,dollop,-32.716884368521804,EleutherAI/pythia-1.4b,8,1414647808
19,lamp,b,There was a lamp on the table.,a,The lamp was tall.,mismatch,pecher2006,tall,-16.385754316953232,EleutherAI/pythia-1.4b,8,1414647808
19,lamp,b,There was a lamp on the table.,b,The lamp was short.,match,pecher2006,short,-15.705008569863846,EleutherAI/pythia-1.4b,8,1414647808
49,lemon,b,There was lemon in the drink.,a,The lemon was whole.,mismatch,pecher2006,whole,-15.921708115478701,EleutherAI/pythia-1.4b,8,1414647808
49,lemon,b,There was lemon in the drink.,b,The lemon was sliced.,match,pecher2006,sliced,-14.775787627354307,EleutherAI/pythia-1.4b,8,1414647808
38,lime,b,There was lime in the Corona bottle.,a,The lime was whole.,mismatch,pecher2006,whole,-16.55121823460508,EleutherAI/pythia-1.4b,8,1414647808
38,lime,b,There was lime in the Corona bottle.,b,The lime was sliced.,match,pecher2006,sliced,-14.787693021810439,EleutherAI/pythia-1.4b,8,1414647808
57,lobster,b,There was lobster in the salad.,a,The lobster was whole.,mismatch,pecher2006,whole,-16.17202529830434,EleutherAI/pythia-1.4b,8,1414647808
57,lobster,b,There was lobster in the salad.,b,The lobster was in pieces.,match,pecher2006,pieces,-16.481921507899074,EleutherAI/pythia-1.4b,8,1414647808
20,map,b,There was a map on the wall.,a,The map was folded.,mismatch,pecher2006,folded,-16.469342081778098,EleutherAI/pythia-1.4b,8,1414647808
20,map,b,There was a map on the wall.,b,The map was spread out.,match,pecher2006,spread out,-30.50835739521507,EleutherAI/pythia-1.4b,8,1414647808
8,match,b,There was a match in the ashtray.,a,The match was fresh.,mismatch,pecher2006,fresh,-15.940016600244155,EleutherAI/pythia-1.4b,8,1414647808
8,match,b,There was a match in the ashtray.,b,The match was burned.,match,pecher2006,burned,-16.838815823221342,EleutherAI/pythia-1.4b,8,1414647808
42,mushroom,b,There was mushroom in the soup.,a,The mushroom was whole.,mismatch,pecher2006,whole,-16.250200425217628,EleutherAI/pythia-1.4b,8,1414647808
42,mushroom,b,There was mushroom in the soup.,b,The mushroom was sliced.,match,pecher2006,sliced,-14.601347627369778,EleutherAI/pythia-1.4b,8,1414647808
43,newspaper,b,There was a newspaper on the rack.,a,The newspaper was rolled up.,mismatch,pecher2006,rolled up,-32.90805203187271,EleutherAI/pythia-1.4b,8,1414647808
43,newspaper,b,There was a newspaper on the rack.,b,The newspaper was flat.,match,pecher2006,flat,-15.208135524521836,EleutherAI/pythia-1.4b,8,1414647808
50,onion,b,There was onion in the batter.,a,The onion was whole.,mismatch,pecher2006,whole,-16.37594720887043,EleutherAI/pythia-1.4b,8,1414647808
50,onion,b,There was onion in the batter.,b,The onion was sliced.,match,pecher2006,sliced,-14.83068448092201,EleutherAI/pythia-1.4b,8,1414647808
9,owl,b,There was an owl in the sky.,a,The owl's wings were folded.,mismatch,pecher2006,folded,-15.79689549482162,EleutherAI/pythia-1.4b,8,1414647808
9,owl,b,There was an owl in the sky.,b,The owl's wings were outstretched.,match,pecher2006,outstretched,-47.28960447864234,EleutherAI/pythia-1.4b,8,1414647808
23,paint,b,There was paint in the drawing.,a,The paint was in a can.,mismatch,pecher2006,can,-15.571349108560542,EleutherAI/pythia-1.4b,8,1414647808
23,paint,b,There was paint in the drawing.,b,The paint was in a smear.,match,pecher2006,smear,-16.490604564363572,EleutherAI/pythia-1.4b,8,1414647808
44,pineapple,b,There was pineapple on the skewer.,a,The pineapple was whole.,mismatch,pecher2006,whole,-16.46741447187336,EleutherAI/pythia-1.4b,8,1414647808
44,pineapple,b,There was pineapple on the skewer.,b,The pineapple was in chunks.,match,pecher2006,chunks,-16.053737019237737,EleutherAI/pythia-1.4b,8,1414647808
10,pumpkin,b,There was a pumpkin on the porch.,a,The pumpkin was whole.,mismatch,pecher2006,whole,-16.57999573099344,EleutherAI/pythia-1.4b,8,1414647808
10,pumpkin,b,There was a pumpkin on the porch.,b,The pumpkin was carved.,match,pecher2006,carved,-15.618645712968773,EleutherAI/pythia-1.4b,8,1414647808
45,sailboat,b,There was a sailboat on the lake.,a,The sailboat's sails were down.,mismatch,pecher2006,down,-16.38774520757636,EleutherAI/pythia-1.4b,8,1414647808
